BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
10-256482,C.A.V. des Officiers Ministériels,None,M. le Directeur,,,9 rue de Vienne,75008,Paris,,01-85-55-36-45,,,marches.publics@cavom.fr,http://www.cavom.fr,http://www.marches-publics.info,,,,,False,False,,False,False
16-183726,Ville d'Auby,None,,Aurore LEDIEU,FRE11,25 rue Léon Blum,59950,AUBY,,(+33) -27-99-60-60,,(+33) -27-99-60-61,secretariat.marchespublics@auby.fr,http://www.auby.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
17-155996,Centre hospitalier de Valenciennes,None,,,FRE11,Avenue Désandrouin,None,Valenciennes Cedex,,,,,delavergne-f@ch-valenciennes.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/,https://www.marches-publics.gouv.fr,,True,False,,False,True
17-166111,Région Guadeloupe,None,Monsieur le président du conseil régional,,,Avenue Paul LACAVE,97100,Basse Terre,GP,33-15-90-80-40-40,,33-15-90-80-41-59,dcp-region@cr-guadeloupe.fr,http://www.cr-guadeloupe.fr,http://www.eguadeloupe.com,,,,,False,False,,False,False
17-16974,C.A.V. des Officiers Ministériels,None,,Pôle Achats et Marchés Publics,FR,9 rue de Vienne,75008,paris,,(+33) 1-42-99-99-84,,(+33) 1-42-56-65-28,marches.publics@groupe-berri.fr,http://www.cavom.fr,http://berri.marcoweb.fr,,,,,False,True,,False,True
18-102420,DILA,None,"M. Luc ADAMSKI, DILA",,,"26, rue Desaix",75727,Paris Cedex 15,,,,,luc.adamski@dila.gouv.fr,,http://marches-publics.gouv.fr,,,,,False,False,,False,False
18-10584,Université de Corse,None,Direction de la Commande Publique,,,"Bâtiment Administratif Jean Toussaint Desanti, Avenue du 9 septembre - B.P. 52",20250,Corte,,(+33)4-95-45-01-99,,,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,False,,False,False
18-107959,Centre Hospitalier Alpes Léman,None,,Direction des Achats et des Ressources Logistiques,FRK28,Etablissement support du GHT Léman - Mont-Blanc558 route de FindrolBP 20500,74130,Contamine sur Arve,,,,,achats_publics_ght@ch-alpes-leman.fr,http://ght-leman-mont-blanc.fr,http://ch-alpes-leman.marcoweb.fr,,,,,False,True,,False,True
18-108639,Syndicat des Eaux de Charente-Maritime,None,,Christophe Curaudeau,FR,131 cours GenêtCS 50517,17100,Saintes,,(+33) 5-46-92-72-77,,,christophe.curaudeau@sde17.fr,http://www.sde17.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
18-113086,Ville de Biarritz,None,Direction des marchés et contrats publics,,,12 Avenue Edouard VII,64200,Biarritz,,(+33)5-59-41-39-69,,,marche@biarritz.fr,https://www.ville.biarritz.fr,https://www.eadministration64.fr,,,,,False,False,,False,False
18-116055,SIER PIDAF DE LA MONTAGNETTE,None,Bernard DUPONT,,,2 Place du Marché - BP 303,13158,Tarascon,,,,,,,,,,,,False,False,,False,False
18-117027,COMMUNE DE MUIZON,None,,,FRF23,1 RUE DE LA MAIRIE,51140,MUIZON,,(+33) 3-26-02-91-55,,(+33) 3-26-89-90-01,mairie@communedemuizon.fr,http://communedemuizon.fr,https://www.proxilegales.fr,,,,,False,True,,False,True
18-117186,CCI METROPOLITAINE BRETAGNE OUEST,None,,,FRH02,,None,Brest,,,,,guillaume.raguin@bretagne-ouest.cci.bzh,http://www.bretagne-ouest.cci.bzh/,https://marches.megalisbretagne.org,,,,,False,True,,False,True
18-119600,Région Guadeloupe,None,Monsieur le président du conseil régional,,,Avenue Paul LacavéPetit-Paris,97100,Basse-Terre,,05-90-80-40-40,,05-90-80-41-59,dcp-region@cr-guadeloupe.fr,http://http//www.regionguadeloupe.fr,http://http//www.eguadeloupe.com,,,,,False,False,,False,False
18-123681,Montpellier Méditerranée Métropole,None,Direction Adjointe de la Commande Publique,,,1 place Georges Frêche,34267,Montpellier Cedex 2,,04-67-13-64-84,,,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.fr,,,,,False,False,,False,False
18-124725,Ville de Joué Les Tours,None,,,FRB04,Hôtel de Ville Parvis Raymond Lory CS 50108,37301,Joué- les- tours cedex,,(+33) 2-47-39-70-31,,,m.morais@ville-jouelestours.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
18-125686,Université de Corse,None,Direction de la Commande Publique,,,"Direction de la Commande Publique, bâtiment Administratif Jean-Toussaint Desanti, avenue du 9 Septembre, B.P. 52",20250,Corte,,(+33)4-95-45-01-99,,,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,False,,False,False
18-126988,INRAP,None,,,FR,"121, rue d'Alésia",75014,Paris,,(+33) -01-40-08-80-00,,,service-marches-publics@inrap.fr,http://www.inrap.fr,,,,,,False,True,,False,True
18-127776,OPH Plaine Commune Habitat,None,Pôle commande publique,,,5 bis rue Danielle casanova,93200,Saint-Denis,,01-48-13-61-10,,,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,,,,False,False,,False,False
18-129177,CCAS d'Hagetmau,None,"CCAS d'Hagetmau, représenté par la Soderec, mandataire",,,Rue Robert CaumontImmeuble P,33049,Bordeaux Cedex,,05-56-51-93-57,,,ssonrel@lasoderec.com,,http://www.lasoderec.com,,,,,False,False,,False,False
18-132644,Bordeaux Métropole Aménagement,None,,,FRI12,,33001,Bordeaux,,(+33) 5-56-99-31-99,,(+33) 5-56-98-21-04,contact@b-m-a.fr,http://www.b-m-a.fr,http://b-m-a.marcoweb.fr,,,,,False,True,,False,True
18-133271,CA Nîmes Métropole,None,,Horaires douverture du lundi au vendredi : 8h30 - 12h30 / 13h30 - 17h00,FRJ12,Direction de la Commande Publique Colisée 2 - 1er étage - 1 rue du Colisée,30947,Nîmes cedex 9,,(+33) 4-34-03-57-00,,,commande-publique-agglo@nimes-metropole.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
18-134714,RPA DREAL Languedoc-R - Midi-Pyrenées,None,,M. le chef de la Direction Transports,FRJ23,"1, rue de la cité administrative - Bât C - CS 80002",31074,Toulouse Cedex 9,,,,,ujm.dreal-occitanie@developpement-durable.gouv.fr,http://www.occitanie.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
