BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
12-17921,Conseil d'Etat,None,Mme Florence MINARD,,,1 Place du Palais Royal,75100,Paris cedex 01,,,,,,,,,,,,False,False,,False,False
13-115883,SYNDICAT MIXTE CITE INTERNATIONALE,None,Emmanuel gerard,,,rue des arts - BP89,23200,Aubusson,,,,,,,http://www.e-marchespublics.com,,,,,False,False,,False,False
17-144563,CA Agglomération du Choletais,None,M. le Président,,,Agglomération du CholetaisHôtel d'AgglomérationRue Saint BonaventureB.P. 62111 Contact : service Marchés-Contrats,49321,Cholet Cedex,,02-44-09-26-90,,02-44-09-26-98,,,,,,,,False,False,,False,False
17-5020,COMMUNE DE HERSIN COUPIGNY,None,Mr le maire,,,place de la mairie,62530,hersin coupigny,,03-21-63-73-24,,,marchespublics@ville-hersin-coupigny.fr,,https://marchespublics596280.fr,,,,,False,False,,False,False
17-87852,ville de Die,None,"M. Trémolet Gilbert, Maire",,,Rue Félix Germain,26150,Die,,,,,,,https://www.marches-securises.fr,,,,,False,False,,False,False
18-106375,MINARM/DGA/DO/S2A,11000201100044,Mme Françoise Aubert,,,rocade Est - échangeur de Guerry,18021,Bourges,,(+33) 2- 4-8 -27- 4-1 -89,,,francoise.aubert@intradef.gouv.fr,,,,,,,False,False,,False,False
18-110925,Métropole Aix-Marseille-Provence,None,,,FRL04,58 Bd Charles Livon,13007,MARSEILLE,,(+33) 4-42-62-81-27,,,marches.publics.pae@ampmetropole.fr,http://www.paysdaubagne.fr/,http://www.marchespublics.ampmetropole.fr,,https://marchespublics.ampmetropole.fr,https://marchespublics.ampmetropole.fr,,False,True,,False,True
18-112453,SYDEC,None,,,FRI13,,40006,Mont de Marsan cedex,,,,,marie-laure.laborde@sydec40.fr,http://www.sydec40.fr,http://marchespublics.landespublic.org,,,,,False,True,,False,True
18-113090,Var Aménagement Développement,32915276300028,,,FRL,tour L'albatros avenue d'Entrecasteaux,83056,Toulon,,(+33) 4-94-03-95-95,,,a.mascherpa@vad83.eu,http://www.var-amenagement-developpement.fr,http://www.achatpublic.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019__yGeDy9ASo,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019__yGeDy9ASo,,False,True,,False,True
18-117770,Caisse des dépôts,None,Paul PENY,,,Direction des ressources humaines (DRH)Service Formation et Développement des Compétences 12 Avenue Pierre Mendès France,75013,Paris,,,,,,http://www.caissedesdepots.fr,http://www.marches.caissedesdepots.fr,,,,,False,False,,False,False
18-124416,Ville de Nanterre,None,Monsieur Jean HOURCADE - Direction Architecture,,,88-118 rue du 8 mai 1945BP 1406,92014,Nanterre Cedex,,01-47-29-48-74,,,,http://nanterre.fr,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
18-127266,MINARM/DGA/DO/S2A,FR 152 000 493 00014,,,,Division achat sud-ouest / site Gironde - BP 80070 Allée moulin Bonneau,33166,Saint-Médard-en-jalles,,(+33) 5-56-70-60-17,,,,http://ixarm.com,http://marches-publics.gouv.fr,http://ixarm.com,http://marches-publics.gouv.fr,,,False,False,,False,False
