BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
19-156398,UNIVERSITE CLERMONT AUVERGNE,None,,Direction des Achats,FRK1,"49 bd François Mitterrand, CS 60032",63001,Clermont-ferrand cedex 1,,(+33) 4-73-17-72-98,,,achats@uca.fr,http://www.uca.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=484373&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=484373&orgAcronyme=f2h,,False,True,,False,True
19-156399,COMMUNE DE SAINT MARTIN EN HAUT,None,ROBERT Charles,,,Place de la Mairie,69850,Saint Martin en Haut,,04-78-48-61-01,,,mairie@stmarth.fr,http://www.saint-martin-en-haut.fr/,http://www.synapse-entreprises.com,,,,,False,False,,False,False
19-156401,COMMUNAUTE COMMUNES DU BRIANCONNAIS,None,M. Président Le,,,"Les Cordeliers - 1, Rue Aspirant Jan",05100,Briançon,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
19-156403,CHI Toulon La Seyne sur Mer,None, Département des Marchés,,,"54, rue Henri Sainte Claire Deville - CS 31412",83056,Toulon cedex,,,,,,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
19-156404,REGIE EAU D'AZUR,None, Service marchés publics,,,Crystal Palace369 / 371 Promenade des Anglais - CS 53135,06203,Nice Cedex 3,,(+33) 4-89-98-14-87,,,marchespublics@eaudazur.com,https://eaudazur.com/,https://www.marches-securises.fr,,,,,False,False,,False,False
19-156406,cc du Pays de Mortagne,None, M. Gérard HERAULT,,,21 rue Johannes GutenbergPôle du Landreau - CS 80055 - La Verrie,85130,Chanverrie,,(+33) 2-51-63-06-06,,,marchespublics@mortagne-vendee.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
19-156407,POLE EMPLOI SERVICES,None,,"Pôle achats, marchés et contrats",FR105,390 rue d'Estienne d'Orves,92709,Colombes cedex,,,,,pesappelsdoffres.00310@pole-emploi.fr,http://www.pole-emploi.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=482290&orgAcronyme=h8j,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=482290&orgAcronyme=h8j,,False,True,,False,True
19-156408,Cons. Départ. de la Charente-Maritime,None,,Direction des Affaires Financières et Juridiques - service des marchés publics,FRI32,85 Boulevard de la République CS 60003,17076,La Rochelle cedex 9,,(+33) 5-46-31-74-05,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,,,,False,True,,False,True
19-156409,AFPA,None,,http://afpa.e-marchespublics.com,FR,3 rue Franklin,93100,Montreuil sous Bois,,(+33) 7-60-99-73-38,,,karine.fantini@afpa.fr,http://https://www.afpa.fr/,http://afpa.e-marchespublics.com,,http://afpa.e-marchespublics.com,http://afpa.e-marchespublics.com,,False,True,,False,True
19-156410,METROPOLE EUROPEENNE DE LILLE,24590041000011,,Service des Marchés Publics,FRE11,1 rue du Ballon - CS 50749,59034,Lille cedex,,(+33) 3-59-00-24-12,,,mhernaz@lillemetropole.fr,http://www.lillemetropole.fr/mel.html,http://marchespublics596280.fr,,https://marchespublics596280.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=14052&orgAcronyme=5C371,https://marchespublics596280.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=14052&orgAcronyme=5C371,,False,True,,False,True
19-156411,Normandie Aménagement,None,,,FRD11,1 avenue du pays de caen,14460,COLOMBELLES,,(+33) 2-31-35-88-28,,(+33) 2-31-35-10-21,d.leclerc@normandie-amenagement.fr,http://www.normandie-amenagement.com/,http://normandie-amenagement.e-marchespublics.com,,https://www.e-marchespublics.com,https://www.e-marchespublics.com,,False,True,,False,True
19-156412,COMMUNE THORIGNY SUR MARNE,None,"M. Nebuloni Vincent, Assistant juridique",,,BP° 9 Hôtel de ville,77404,Thorigny sur marne,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
19-156414,COMMUNE DE NEUILLY PLAISANCE,None,"Mme Vasseur Maud, Commune de Neuilly Plaisance",,,6 rue du Général de Gaulle,93360,Neuilly plaisance,,01-43-00-96-16,407,,,http://www.mairie-neuillyplaisance.com/,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
19-156415,MAIRIE,None,M. PORCHE Corinne,,,1 rue du Parc,91630,Avrainville,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
19-156416,Ville de Troyes,None,,commande.publique@ville-troyes.fr,FRF22,place Alexandre Israël - Bp 767,10026,Troyes cedex,,(+33) 3-25-42-68-47,,,commande.publique@ville-troyes.fr,http://www.xmarches.fr,http://www.ville-troyes.fr,,,,,False,False,,False,False
19-156417,Ville de Saint Thibault des Vignes,21770438600010,,,FR102,Place de l'Eglise,77400,Saint Thibault des Vignes,,,,,johanna.hollevoet@ville-st-thibault.fr,http://www.saintthibaultdesvignes.fr/,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
19-156419,Ville de lens,None,"Mme DANES Bernadette, marchés publics",,,17 bis place jean jaures,62300,Lens,,03-21-69-86-02,,03-21-69-09-35,bdanes@mairie-lens.fr,http://www.villedelens.fr,,,,,,False,False,,False,False
