BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-142093,DEAL de Guyane,None,,M le Directeur de la DEAL,FRY3,1 rue du Vieux Port CS76003,97306,Cayenne,,(+33) 5-94-39-80-00,,(+33) 5-94-31-74-20,deal-guyane@developpement-durable.gouv.fr,http://www.guyane.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
18-148501,DEAL de Guyane,None,,à l'attention de M. le directeur de la DEAL de Guyane,FRY30,rue du vieux port. CS 76003,97306,Cayenne,GF,(+33) 5-94-39-80-00,,,marches-publics.sg.deal-guyane@developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr/,http://www.marches-publics.gouv.fr/,,,,,False,True,,False,True
18-176302,Syndicat Energies de l'Isère - SE38,25380402500042,,Nalini SEISSAU,FRK24,27 rue Pierre Sémard,38000,grenoble,,(+33) 4-76-03-19-20,,(+33) 4-76-03-38-40,nseissau@sedi.fr,http://www.sedi.fr,https://ok.marchespublicsaffiches.com,,https://ok.marchespublicsaffiches.com,https://ok.marchespublicsaffiches.com,,False,True,,False,True
19-100438,Ville d'Angers,None,,,FRG02,BP 80011 Cedex 02,49020,ANGERS,,,,,marches.juridique@ville.angers.fr,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,,,,False,True,,False,True
19-100964,Conseil Départemental Haute Garonne,None,,Direction de la commande publique - pôle marchés publics,FRJ23,1 boulevard de la Marquette,31090,Toulouse cedex 09,,,,,marches.sect3@cd31.fr,https://www.haute-garonne.fr,https://www.haute-garonne.fr/marches-publics,,https://www.haute-garonne.fr/marches-publics,https://www.haute-garonne.fr/marchespublics,,False,True,,False,True
19-101327,LE MURETAIN AGGLO,None,,Service commande publique,FRJ23,8 bis avenue Vincent Auriol,None,Muret,,,,,marches.publics@agglo-muretain.fr,http://www.marches-publices.agglo-muretain.fr,,,http://www.marches-publices.agglo-muretain.fr,http://www.marches-publices.agglo-muretain.fr,,True,False,,False,True
19-102859,Département de la Marne,None,Service des Achats et des Marchés Publics,,,"02bis, rue de Jessaint - CS 30454",51038,Châlons-en-Champagne cedex,,03-26-69-49-68,,,www.marchespublics@marne.fr,http://www.marne.fr,http://www.xmarches.fr,,,,,False,False,,False,False
19-103313,DIR Sud-Ouest,13000167000012,,,FRJ23,155 avenue des Arènes Romaines,31300,Toulouse,,,,,bm.dmo.smee.dirso@developpement-durable.gouv.fr,http://www.enroute.sud-ouest.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr/,,,,,True,False,,False,True
19-103446,LE MURETAIN AGGLO,None,,,FRJ23,,None,MURET,,,,,marches.publics@agglo-muretain.fr,http://www.marches-publics.agglo-muretain.fr,,,http://www.marches-publics.agglo-muretain.fr,http://www.marches-publics.agglo-muretain.fr,,True,False,,False,True
19-103754,Groupement Pharmavienne,None,,,FRK24,Centre Hospitalier Lucien Hussel - Service Pharmacie - BP 127,38209,Vienne Cedex,,(+33) 4-74-31-33-84,,(+33) 4-74-31-34-85,groupement.pharmacie@ch-vienne.fr,http://www.ch-vienne.fr,https://www.achat-hopital.com,,,,,False,True,,False,True
19-103774,MINARM/DGA/DO/S2A,15200039400014,Catherine Schmidt,Acheteur négociateur,,Ministère des armées - Direction générale de l'armement - Direction des opérations - Service des achats d'armement / division achats Bourges - Rocade Est - Echangeur de Guerry - 18021 BOURGES CEDEX,18021,Bourges,,,,,catherine.schmidt@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
19-103927,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources, les moyens et la modernisation de l'administration - direction des finances, de l'achat et de la commande publique - service des marchés - cadam - 147 Bd du Mercantour - tour Jean Moulin - bureau 630, B.P. 3007 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,http://www.e-marches06.fr,,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
19-104028,Région Hauts-de-France,None,,,FR,"151, Avenue du Président Hoover",59555,LILLE,,,,,contactachatpublic@hautsdefrance.fr,https://marchespublics.hautsdefrance.fr,,,,,,False,False,,False,False
19-104135,OPPIC,None,Madame la Présidente de l'OPPIC,,,30 rue du château des Rentiers CS 61336,75647,Paris,,(+33)1-44-97-78-00,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
19-104181,Communauté d'Agglomération du Cotentin,20006720500019,,,FRD12,"8, rue des Vindits",50130,Cherbourg-en-Cotentin,,,,,marches-publics@lecotentin.fr,https://lecotentin.fr,https://marches-publics-manche.fr,,https://marches-publics-manche.fr,https://marches-publics-manche.fr,,False,True,,False,True
19-105218,Communauté de Communes Loue Lison,None,,,FR,,25290,Ornans,,,,,contact@cclouelison.fr,http://www.cclouelison.fr/,http://www.synapse-entreprises.com,,,,,False,True,,False,True
19-104470,CA PAU BEARN PYRENEES,20006725400017,,,FRI15,"Hotel De France, 2b Place Royale, Cs90547",64000,Pau Cedex,,(+33) 5-47-05-30-31,,,correspondre@aws-france.com,https://www.agglo-pau.fr,http://www.agglo-pau.fr/marches-publics.html,,,,,False,True,,False,True
19-106215,Commune d'Argentan,None,M. le Maire,,,Place du Docteur CouinaudBP 60203,61201,Argentan Cedex,,02-33-36-40-00,,02-33-36-52-07,affaires.generales@argentan.fr,http://www.argentan.fr,http://demat.centraledesmarches.com/7048324,,,,,False,False,,False,False
