BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
19-125113,2019-08-11 22:00:00,2019-09-26 15:00:00,2019-09-25 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,False,False,51,,Travaux d'entretien et grosses réparations sur les bâtiments communautaires
19-125113,2019-08-11 22:00:00,2019-09-26 15:00:00,2019-09-25 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,415,Télésurveillance,CF_NIV_SUIV,False,False,51,,Travaux d'entretien et grosses réparations sur les bâtiments communautaires
19-125114,2019-08-11 22:00:00,2019-09-06 16:00:00,2019-09-05 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365,Voirie,CF_NIV_SUIV,False,False,45,,Restauration et revalorisation du Port
19-125115,2019-08-13 22:00:00,,2019-11-08 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,63,,Concours de maîtrise d'oeuvre pour la Bibliothèque métropolitaine de l'Hôtel-Dieu à Clermont-Ferrand
19-125118,2019-08-11 22:00:00,,2019-11-08 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,22,,Maîtrise d'Oeuvre portant sur l'extension de la cuisine centrale - Centre Hospitalier de Tréguier
19-125120,2019-08-13 22:00:00,,2019-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,132,Forage,CF_NIV_SUIV,False,False,27,,"Comblement de marnières, cavité et karsts"
19-125121,2019-08-11 22:00:00,2019-10-02 11:00:00,2019-09-07 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,111,Equipement hydraulique,CF_NIV_SUIV,True,False,973,,Travaux de dévoiement des canalisations fonte 400 et 500 mm sur la RN 2 depuis le giratoire de Balata jusqu'au niveau de la rue Sapotille sur la commune de Matoury. Tranche 1
19-125121,2019-08-11 22:00:00,2019-10-02 11:00:00,2019-09-07 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,255,Ouvrage hydraulique,CF_NIV_SUIV,True,False,973,,Travaux de dévoiement des canalisations fonte 400 et 500 mm sur la RN 2 depuis le giratoire de Balata jusqu'au niveau de la rue Sapotille sur la commune de Matoury. Tranche 1
19-125122,2019-08-13 22:00:00,,2019-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,94,,Prestations de transports programmés multi-sites (navettes)
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,4,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,5,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,38,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,73,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,74,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,6,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,4,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,5,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,38,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,73,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,74,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125126,2019-08-13 22:00:00,,2019-09-15 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,6,,Fourniture d'engins de damages et d'un logiciel de gestion du plan de damage
19-125127,2019-08-13 22:00:00,,2019-09-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,304,"Repas, traiteur",CF_NIV_SUIV,False,True,972,,MARCHE DE RESTAURATION POUR L''ESPACE LA YOLE GRAN MOUN
19-125128,2019-08-13 22:00:00,,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,971,,assistance technique dans le cadre du programme de développement rural cofinancé par le feader
19-125128,2019-08-13 22:00:00,,2020-09-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,75,,assistance technique dans le cadre du programme de développement rural cofinancé par le feader
19-125131,2019-08-13 22:00:00,,2019-11-08 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,22,,Mission de Maîtrise d'Oeuvre portant sur la réhabilitation intérieure du bâtiment Jean Guéhenno
19-125135,2019-08-11 22:00:00,,2019-11-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,203,Matériel électrique,CF_NIV_SUIV,False,False,975,,fourniture de matériels pour le balisage de la plate-forme de l'aéroport saint-pierre pointe-blanche
19-125136,2019-08-12 22:00:00,2019-09-11 11:00:00,2019-09-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,60,,eglise st Sulpice 2° tranche
19-125136,2019-08-12 22:00:00,2019-09-11 11:00:00,2019-09-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,2,,eglise st Sulpice 2° tranche
19-125136,2019-08-12 22:00:00,2019-09-11 11:00:00,2019-09-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,80,,eglise st Sulpice 2° tranche
