BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,11,Appareil élévateur,CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,17,Ascenseur,CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,63,"Cloison, faux plafond",CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,269,Plâtrerie,CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,308,Revêtements de sols,CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
10-256482,2019-01-09 23:00:00,2019-02-04 11:00:00,2019-02-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,321,Serrurerie,CF_NIV_SUIV,False,False,75,,travaux de rénovation et d'aménagement du hall d'entrée et des parties communes d'un immeuble de bureau situé 26 boulevard malesherbes à paris 8ème
