BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
19-27574,True,False,False,False,False,False,False,,False,False,,,,False,"Le marché a fait l'objet d'une première consultation pour laquelle des annonces no18-132722 et no18-139211(rectificatif) ont été réceptionnées au BOAMP et au JOUE le 02/10/2018 et du 05/10/2018. Pour ce lot, aucune offre a été déposée dans les délais, et aucune hors délais. Conformément à l'article 32 de la Directive 2014/24/UE transposée à larticle 30-I-2 du Décret no 2016-360 du 25 mars 2016 relatif aux marchés publics, le pouvoir adjudicateur, en l'absence d'offre a déclaré la consultation infructueuse et a demandé sa relance selon la procédure du marché négocié sans publicité et sans mise en concurrence. "
19-31438,False,False,False,False,False,False,False,,False,False,,,,True,Le marché s'inscrit dans les dispositions de l'article 34 1°) b) du décret 2016-360 du 25 Mars 2016. Le JOUE ne fait pas partie des supports de publicité obligatoire.
19-31439,False,False,False,False,False,False,False,,False,False,,,,True,La consultation ne relève pas du périmètre des marchés faisant l'objet d'une publication au JOUE en application de l'article 34 du décret 2016-360 du 25 Mars 2016.
19-31688,True,False,False,False,False,False,False,,False,False,,,,False,"La procédure de passation du marché est celle de la procédure négociée sans publicité ni mise en concurrence conformément à larticle 42-3° a de lordonnance no 2015-899 du 23 juillet 2015 relative aux marchés publics et à larticle 30-I-2° du décret no 2016-360 du 25 mars 2016 relatif aux marchés publics.Elle fait suite à une procédure dappel doffres (avis dappel à la concurrence publié au Bulletin Officiel des Annonces des Marchés Publics (BOAMP) le 12 septembre 2018 (réf. no18-124625) et au journal Officiel de lUnion Européenne (JOUE) le 13 septembre 2018 (réf. no2018/S 176-398455), dont le lot no83 a été déclaré infructueux en raison dabsence doffre conforme au dossier de consultation."
19-31808,False,False,False,False,False,False,False,,False,True,,,,False,"Attribution d'un marché suite à une procédure de concours restreint.Décision du jury intervenue le 19 novembre 2018, publiée au BOAMP sous la référence 18-169157 ainsi qu'au JOUE sous la référence 2018/S 237-542101."
19-32227,False,False,False,False,False,False,False,,False,False,,,,True,"Le montant maximum de l'accord-cadre étant inférieur au seuil de publication au JOUE en matière de fournitures et services, la procédure de passation utilisée est la procédure adaptée ouverte conformément aux dispositions de l'article 27 du Décret no2016-360 du 25 mars 2016. Elle a été publiée au BOAMP et sur le profil d'acheteur du pouvoir adjudicateur www.achat-sante.com."
19-32228,True,False,False,False,False,False,False,,False,False,,,,False,Aucune offre n'a été déposée en réponse à l'appel d'offres ouvert initial
19-32237,True,False,False,False,False,False,False,,False,False,,,,False,Aucune offre n'a été déposée en réponse à l'appel d'offres initial.
19-32391,False,False,False,False,False,False,False,,False,False,,,,True,Il s'agit d'un marché négocié sans publicité et sans mise en concurrence passé conformément à l'article 30-I-3-c du décret no2016-360 du 25 mars 2016 relatif aux marchés publics pris en application de l'ordonnance no 2015-899 du 23 juillet 2015 relative aux marchés publics.
19-32545,False,False,False,False,False,True,False,,False,False,,,,False,"La procédure choisie est la procédure négociée sans publicité ni mise en concurrence préalablesen application de l'article 30-I-3-c° du décret relatif aux marchés publics (protection de droits dexclusivité, notamment de droits de propriété intellectuelle). La société ARTICQUE est léditeur exclusif du logiciel Cartes&amp;Données, et est le seul organisme agréé habilité à assurer la maintenance sur les logiciels de la gamme Cartes&amp;Données."
19-33407,False,False,False,False,False,True,False,,False,False,,,,False,Il s'agit d'un marché négocié sans publicité ni mise en concurrence préalables conformément à l'article 30-I-3° du décret no 2016-360.
19-33429,False,False,False,False,False,False,True,,False,False,,,,False,"Suite à plusieurs événements indésirables, et par décision 12 septembre 2018, l'Agence Nationale de Sécurité des Médicaments (ANSM) a requis la suspension de l'utilisation des séparateurs d'aphérèses composant la majorité du parc d'automates de l'EFS pour la production de plasma et de la mise sur le marché en France des Dispositifs Médicaux à usage Unique (DMU) associés.Ces événements inédits, donc imprévisibles et n'étant pas du fait de l'EFS, affaiblissent la capacité de production de l'établissement induisant une forte tension sur la disponibilité aux patients de médicaments dérivés du sang produits à partir de plasma collectés par l'EFS."
19-33565,False,False,False,False,False,True,False,,False,False,,,,False,"Il s'agit d'un marché passé selon la procédure négociée sans publicité ni mise en concurrence dans la mesure où ces prestations ne peuvent être confiées qu'à un opérateur unique déterminé pour des raisons de protection des droits d'exclusivité. La société TALENTIA est la seule éditrice et propriétaire du logiciel. Cette société connait parfaitement l'environnement informatique, le format des données sources et la structuration du logiciel actuel. Elle est donc la seule à même de pouvoir réaliser ces prestations objets de la présente consultation. Il n'existe aucune solution alternative ou de remplacement raisonnable."
19-34093,False,False,False,True,False,False,False,,False,False,,,,False,"En 2010, la Métropole Européenne de Lille a acquis l'outil informatique de gestion financière dénommé "" Grand Angle "" développé par la société CGI, qui détient les droits d'exclusivité du progiciel."
19-3475,False,False,False,False,False,False,False,,False,True,,,,False,Marché négocié sans publicité ni mise en concurrence faisant suite à un concours restreint de maîtrise duvre.
