BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
19-59994,Mairie de Bernède,None,"Monsieur Daniel SAINT-GENEZ, Maire",,,Au village,32400,Bernède,,05-62-09-42-87,,,mairie.bernede@wanadoo.fr,http://www.bernede.fr,https://marchespublics.landespublic.org,,,,,False,False,,False,False
19-59995,SITTEU,None,Monsieur le Président,,,centre administratif - bp 310 - route d'entraigues,84706,sorgues cedex,,04-90-39-46-54,,,n.gehl@sitteu.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
19-59996,Ville de Clamart,None, Direction de la commande publique,,,1 Place Maurice Gunsbourg,92140,Clamart,,,,,marchespublics@clamart.fr,http://ville-clamart.e-marchespublics.com,http://ville-clamart.e-marchespublics.com,,,,,False,False,,False,False
19-59999,Conseil départemental de la Manche,None,Mme RUAULTS Christine,,,Service de la commande publique,50050,Saint-lô cedex,,02-33-05-55-50,,,commandepublique@manche.fr,https://marches-publics-manche.fr,,,,,,False,False,,False,False
19-60000,CHU DE POITIERS,None,,,FR,2 rue de la milétrieCS90577,86021,Poitiers cedex,,,,,beatrice.priou@chu-poitiers.fr,http://chu-poitiers.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
19-60001,C.H. Jacques Coeur de Bourges,None,"Mme CORNILLAULT Agnès, Directrice",,,"145, avenue François MitterrandCS 30010",18020,BOURGES cedex,,,,,cellule-marches.ght18@ch-bourges.fr,http://www.ch-bourges.fr,http://www.klekoon.com,,,,,False,False,,False,False
19-60002,METROPOLE D AIX MARSEILLE PROVENCE,20005480700025,,,FRL04,58 bd Charles Livon,13007,Marseille,,,,,marches@metropole.fr,https://ampmetropole.fr/,https://marchespublics.ampmetropole.fr,,,,,False,True,,False,True
19-60004,Conseil départemental de la Manche,None,Mme RUAULTS Christine,,,Service de la commande publique,50050,Saint-lô cedex,,,,,commandepublique@manche.fr,https://marches-publics-manche.fr,,,,,,False,False,,False,False
19-60005,Ville de Bergerac,None,,Marianne BEEREPOOT,FR,19 rue Neuve d'Argenson,24100,Bergerac,,(+33) 5-53-74-66-81,,,mbeerepoot@bergerac.fr,https://www.bergerac.fr,https://www.demat-ampa.fr,,,,,False,False,,False,False
19-60006,Syndicat des Transports Ile-de-France,None,,Directeur général D'ile-de-France mobilités (correspondant Rodia TETE),FR,39 bis-41 rue de Châteaudun,75009,PARIS 9,,(+33) 1-82-53-81-04,,,rodia.tete@iledefrance-mobilites.fr,http://iledefrance-mobilites.fr,https://www.achatpublic.com,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_5oXjDeLxTc,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_5oXjDeLxTc,,False,True,,False,True
19-60007,Ville d'Ecouflant,None,Monsieur le Maire,,,Place de la mairie,49000,ECOUFLANT,,,,,,http://www.ecouflant.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
19-60008,AUVERGNE-RHONE-ALPES ENTREPRISES,None,,Sonia François,FRK,Immeuble Empreinte 30 quai Perrache,69002,Lyon,,,,,sfrancois@arae.fr,https://www.auvergnerhonealpes-entreprises.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_qKnLJEiHdx,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_qKnLJEiHdx,,False,True,,False,True
19-60009,COMMUNE DE VIRY CHATILLON,None,"M. VILAIN Jean-Marie, Maire",,,Place de la République - BP 43,91178,Viry-chatillon cedex,,,,,,http://www.viry-chatillon.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
19-60011,Communauté Urbaine Caen la mer,None,Service passation des contrats,,,"16, Rue Rosa Parks Cedex 9 CS 52700",14050,Caen,,,,,spc@caenlamer.fr,http://www.caenlamer.fr/,http://www.achatpublic.com/,,,,,False,False,,False,False
19-60013,COMMUNE DE VELIZY VILLACOUBLAY,None,M. THEVENOT Pascal,,,2 place de l'hôtel de ville,78146,Vélizy-villacoublay,,,,,,,,,,,,False,False,,False,False
19-60014,COMMUNE DE DRAP,None, M. Robert NARDELLI - Maire de Drap,,,34-36 Avenue Jean Moulin,06340,Drap,,(+33) 4-89-24-18-57,,,marches.publics@ville-drap.fr,https://www.ville-drap.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
19-60016,Hauts-de-Seine Habitat - OPH,None, marches@hdshabitat.fr,,,45 rue Paul Vaillant Couturier,92532,Levallois-Perret,,01-47-57-31-77,,,marches@hdshabitat.fr,http://opdh92.e-marchespublics.com,http://opdh92.e-marchespublics.com,,,,,False,False,,False,False
19-60017,CC DE LA VEYLE,None,Communauté de communes de la VEYLE,,,63 grande rue BP7,01290,Pont-de-veyle,,03-85-23-90-15,,,accueil@cc-laveyle.fr,,https://marchespublics.ain.fr/,,,,,False,False,,False,False
19-60018,COM AGL BSN ARCACHON SUD POLE ATLANTIQ,None,"Mme DAHMANE Sophie, DAJCP",,,2 allée d'Espagne,33311,Arcachon cedex,,05-56-22-33-44,,,,https://www.agglo-cobas.fr/,,,,,,False,False,,False,False
19-60019,MONTREVAULT-SUR-ÈVRE,None,,Mélanie VUILLEMIN,FRG02,2 rue Arthur Gibouin,49110,Montrevault sur Èvre,,(+33) 2-41-30-02-65,,,melanie.vuillemin@montrevaultsurevre.fr,https://www.montrevaultsurevre.fr/,http://montrevaultsurevre.e-marchespublics.com,,https://montrevaultsurevre.e-marchespublics.com,https://montrevaultsurevre.e-marchespublics.com,https://montrevaultsurevre.e-marchespublics.com,False,True,,False,True
19-60020,SYND INTERCOM DU BASSIN D ARCACHON,None,"M. SAMMARCELLI Michel, Président",,,16 allée Corrigan,33120,Arcachon,,05-57-52-74-72,,,,https://www.siba-bassin-arcachon.fr,,,,,,False,False,,False,False
19-60021,REGION GRAND EST,None,,Direction de l'Achat Public,FRF33,Hôtel de Région Place Gabriel Hocquard CS 81004,57036,METZ CEDEX 1,,(+33) 3-87-33-62-11,,,marchesfournituresservicesmetz@grandest.fr,http://www.grandest.fr,https://marchespubllics.grandest.fr,,https://marchespubllics.grandest.fr,https://marchespubllics.grandest.fr,,False,True,,False,True
19-60022,CARMF,None,M Le Directeur,,,46 rue Saint Ferdinand,75017,Paris,,01-40-68-32-00,,01-40-68-33-70,contrats@carmf.fr,http://www.carmf.fr,http://carmf.e-marchespublics.com,,,,,False,False,,False,False
19-60023,Ville de Margny-les-Compiègne,None,,,FR,,60280,Margny les Compiègne,,,,,catherine.lavaud@agglo-compiegne.fr,https://marches.agglo-compiegne.fr,https://marches.agglo-compiegne.fr,,https://marches.agglo-compiegne.fr,https://marches.agglo-compiegne.fr,,False,True,,False,True
19-60025,Ville de Saint Jean de Luz,None,,,FRI15,2 place Louis 14,64502,Saint-Jean-de-Luz Cedex,,(+33) 5-59-51-61-71,,,commandepublique@saintjeandeluz.fr,http://www.saintjeandeluz.fr,http://www.eadministration64.fr,,http://www.eadministration64.fr,http://www.eadministration64.fr,,False,True,,False,True
19-60026,PÔLE PUBLIC MEDICO SOCIAL DE MONSEGUR,None, MOUTE Régine,,,"53, rue Saint Jean",33580,MONSEGUR,,05-56-61-57-02,,05-56-61-89-19,direction@ppms-monsegur.fr,,,,,,,False,False,,False,False
