BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
17-148660,False,False,False,False,False,False,ASSOCIATION
18-11365,True,False,False,False,False,False,
18-122018,False,False,True,False,False,False,
18-123440,False,False,False,False,False,False,établissement de santé
18-134589,True,False,False,False,False,False,
18-138890,False,False,False,False,False,False,EPA SHOM
18-152026,False,False,False,False,True,False,
18-154088,False,False,False,False,True,False,
18-157098,False,False,False,False,True,False,
18-159092,False,False,False,False,False,False,SAEML
18-159261,False,False,False,False,False,False,SAEML
18-160142,False,False,True,False,False,False,
18-160351,False,False,True,False,False,False,
18-160385,False,False,True,False,False,False,
18-162307,False,False,True,False,False,False,
18-163896,False,False,True,False,False,False,
18-163941,False,False,False,False,False,False,Syndicat mixte
18-164855,True,False,False,False,False,False,
18-164989,True,False,False,False,False,False,
19-93560,False,False,True,False,False,False,
18-165564,True,False,False,False,False,False,
18-166733,False,False,True,False,False,False,
18-166794,False,False,True,False,False,False,
18-167024,True,False,False,False,False,False,
18-167097,False,False,False,False,False,False,Etablissement Public de Santé (EPS)
18-168814,False,False,True,False,False,False,
18-169923,False,False,True,False,False,False,
18-171242,False,False,False,False,False,False,collectivité territoriale
18-171583,True,False,False,False,False,False,
18-173657,False,False,True,False,False,False,
18-175735,True,False,False,False,False,False,
18-176455,False,False,True,False,False,False,
18-176633,True,False,False,False,False,False,
18-176652,True,False,False,False,False,False,
18-177036,False,False,True,False,False,False,
18-178097,False,False,True,False,False,False,
18-179310,False,False,True,False,False,False,
18-179370,False,False,False,False,True,False,
18-179744,False,False,True,False,False,False,
18-180568,False,False,True,False,False,False,
18-180632,False,False,True,False,False,False,
18-180732,False,False,False,False,False,False,EPCI
18-180918,False,False,True,False,False,False,
18-181153,False,False,True,False,False,False,
18-181934,False,False,True,False,False,False,
18-182019,False,False,True,False,False,False,
18-182023,False,False,True,False,False,False,
18-182061,False,False,True,False,False,False,
18-33241,True,False,False,False,False,False,
18-70964,False,False,True,False,False,False,
18-78735,True,False,False,False,False,False,
18-79068,True,False,False,False,False,False,
18-80691,True,False,False,False,False,False,
18-80727,True,False,False,False,False,False,
18-95639,True,False,False,False,False,False,
18-98051,True,False,False,False,False,False,
19-10021,False,False,True,False,False,False,
19-10063,False,False,True,False,False,False,
19-10089,False,False,True,False,False,False,
19-10104,True,False,False,False,False,False,
19-10150,False,False,True,False,False,False,
19-10364,False,False,True,False,False,False,
19-10367,False,False,False,False,True,False,
19-10389,False,False,True,False,False,False,
19-10438,False,False,True,False,False,False,
19-10505,True,False,False,False,False,False,
19-10554,False,False,False,False,False,False,collectivité territoriale
19-10571,True,False,False,False,False,False,
19-10584,False,False,False,False,True,False,
19-10587,False,False,False,False,True,False,
19-10668,False,False,True,False,False,False,
19-10695,False,False,True,False,False,False,
19-10733,False,False,False,False,False,False,Etablissement public de coopération intercommunale
19-10795,False,False,True,False,False,False,
19-10911,False,False,False,False,False,False,collectivité territoriale
19-10917,False,False,False,False,True,False,
19-10931,True,False,False,False,False,False,
19-10966,True,False,False,False,False,False,
19-10989,False,False,False,False,True,False,
19-11040,False,False,True,False,False,False,
19-11041,False,False,True,False,False,False,
19-11190,True,False,False,False,False,False,
19-11318,False,False,True,False,False,False,
19-11369,False,False,True,False,False,False,
19-11426,False,False,True,False,False,False,
19-11657,True,False,False,False,False,False,
19-11741,True,False,False,False,False,False,
19-11780,False,False,True,False,False,False,
19-11877,False,False,False,False,False,False,ville de poitiers
19-11922,False,False,False,False,False,False,SDIS
19-12000,False,False,False,False,False,False,société anonyme d'économie mixte locale
19-12004,False,False,True,False,False,False,
19-12052,False,False,True,False,False,False,
19-12084,False,False,False,False,False,False,Etablissement Public de Santé
19-12117,False,False,False,False,True,False,
19-12160,False,False,True,False,False,False,
19-12342,False,False,True,False,False,False,
19-12370,False,False,False,False,False,False,Centrale d'achat
19-12414,False,False,True,False,False,False,
19-12564,False,False,True,False,False,False,
19-12588,False,False,True,False,False,False,
19-12603,False,False,False,False,False,False,Etablissement public national à caractère scientifique et technologique
19-12679,False,False,False,False,False,False,Fondation
19-12690,False,False,True,False,False,False,
19-12771,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
19-12822,False,False,True,False,False,False,
19-12964,False,False,False,False,False,False,EPCI
19-13037,False,False,False,False,True,False,
