BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
17-157432,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-130853,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-130883,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
18-156516,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
18-169936,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-17757,,,,False,False,,False,True,True,CF_NIV_SUIV,,
19-15284,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-15938,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-16432,,"Le présent marché est financé par l'Union Européenne, par l'Italie et par la France. Le paiement des prestations sera effectué par virement bancaire dans le délai de 45 jours à compter de la date de réception des factures.","Les candidats peuvent se présenter enqualité de candidat individuel ou / et en tant que membre d'un ou plusieurs groupements.Après l'attribution du marché, la forme du groupement exigée par le maître d'ouvrage sera conjointe avec mandataire solidaire: en effet, cette forme permet à la fois de préserver la concurrence (groupement conjoint), tout en protégeant le maître d'ouvrage par la solidarité qui existe entre le mandataire et ses cotraitants.",False,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-18262,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-19152,"Une retenue de garantie de 5,0 % du montant initial du marché (augmenté le cas échéant du montant des avenants) sera constituée. Cette retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demande.",Ressources propres,,False,False,,False,False,False,CF_NIV_SUIV,,
19-19580,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-20264,,,,False,False,,False,True,True,CF_NIV_SUIV,,
19-21293,,"financement sur les crédits budgétaires alloués à l'apij.Paiement au compte du titulaire par virement, à 30 jours maximum conformément au code de la commande publique.Conformément au code de la commande publique une avance est versée au titulaire du marché sauf en cas de refus par celui-ci, précisé dans l'acte d'engagement. Le montant de l'avance est fixé conformément au code de la commande publique. Le paiement de l'avance intervient, sans formalités, dans le délai de 30 jours à compter de la date de notification du marché.",candidat unique ou groupement conjoint avec mandataire solidaire ou groupement solidaire.,False,False,,True,False,False,CF_NIV_SUIV,['FR'],les pièces accompagnant le dossier de candidature rédigées en langue étrangère sont acceptées si elles ont accompagnées d'une traduction en langue française certifiée conforme à l'original par un traducteur assermenté
19-23352,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-23691,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-25243,,"Les sommes dues seront payées dans un délai global de 30 jours à compter de la réception de la facture correspondante.En cas de retard de paiement, les dispositions des articles R2192-31 à R2192-36 du décret no 2018-1075 du 3 décembre 2018 sont applicables Il n'y a pas d'avance.Le marché peut faire l'objet d'un nantissement ou d'une cession de créance dans des règles conformes aux textes en vigueur.Les groupements sont autorisés",,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-25399,il ne sera pas appliqué de retenue de garantie.,financement prévisionnel constitué par les ressources propres du SDIS de l'isère. Le règlement des dépenses se fera par mandat administratif suivi d'un virement bancaire. Le délai de paiement : 30 jours.,solidaire ou conjoint avec mandataire solidaire.,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-2540,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-28239,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
19-28356,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-28380,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-28857,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-29207,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-29965,,,"Pour l'attribution du marché, le CEA impose que le groupement soit un groupement solidaire ou un groupement conjoint avec solidarité du mandataire. Le groupement est contraint de revêtir une de ces formes.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-32392,retenue de garantie pouvant être remplacée par une garantie à première demande ou une caution personnelle et solidaire,financement sur le budget général de la Ville et des demandes de subvention (DETR et FIPD) sont en cours.,aucune forme juridique n'est imposée,False,False,,False,True,True,CF_NIV_SUIV,,
19-32612,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-33477,,,"Le groupement attributaire du présent marché sera conjoint dont le mandataire sera solidaire des autres membres du groupement.Le groupement comprendra à minima : -Un constructeur entrepreneur ou plusieurs constructeurs entrepreneurs,-Un architecte-maître d'oeuvre inscrit à l'ordre des architectes ou équivalent européen,-un bureau ou plusieurs bureaux d'études spécialisés présentant l'ensemble des compétences dans les domaines suivants : oStructure ;oThermique & Energétique oFluidique (chauffage - eau chaude sanitaire - climatisation - VMC - courants fort et faible : attestations OPQIBI ou moyens équivalents de preuve). oExploitation et suivi des systèmes énergétiques (chaufferies, etc.)Le mandataire du groupement sera obligatoirement le constructeur entrepreneur.Le groupement sera composé d'entreprise(s), d'architecte(s) et de bureau (x) d'études",False,False,,False,False,False,CF_NIV_SUIV,,
19-34623,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-34629,Néant,"Prestations financées par l'Etat et le FEADER dans le cadre du programme Natura 2000, application des règles de comptabilité publique, paiement sous 30 jours par mandat administratif.",Groupement conjoint solidaire.,False,False,,False,True,True,CF_NIV_SUIV,,
19-34663,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-34744,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-35432,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-35438,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-35462,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-35707,Néant,"Prestations financées par l'Etat et le FEADER dans le cadre du programme Natura 2000, application des règles de comptabilité publique, paiement sous 30 jours par mandat administratif.",Groupement conjoint solidaire.,False,False,,False,True,True,CF_NIV_SUIV,,
19-36980,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-37112,,,"En cas de groupement conjoint, le pouvoir adjudicateur imposera que le mandataire soit solidaire des autres membres du groupement.Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article R2142-21 du code de la commande publique.",False,False,,False,True,True,CF_NIV_SUIV,,
19-37690,,,,False,False,,False,True,True,CF_NIV_SUIV,,
19-38060,possibilité d'une avance contre constitution d'une garantie à première demande couvrant l'intégralité de cette avance. Pas de caution personnelle et solidaire. Possibilité de cession et nantissement de créances résultant du marché.,"les modalités de paiement sont réglementées par les articles r 2191-1 à R 2191-31 du code de la commande publique et règles de la comptabilité publique et soumises aux dispositions du C.C.A.G. De Fournitures Courantes et services. Prix ferme et non actualisable. Le délai global de paiement est de 30 jours à compter de la réception de la facture. Modalités de financement : Les prestations objet du présent marché sont financées sur ressources propres, budget de la Ville.",le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
19-38451,"- garanties professionnelles et financières suffisantes -Formulaire Dc1, Lettre de candidature - habilitation du mandataire par ses cotraitants. FormulaireDc2, Déclaration du candidat Individuel ou du membre du groupement. Garanties techniquesSuffisantes.","Le règlement des dépenses se fera par virement bancaire,conformément à l'article 114 du Décret du 25 mars 2016, le délai de paiement est de 30 jours",Solidaire.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
