BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-139136,Ville d'Issoire,None,,Arnaud Tilliez,FRK14,"Direction de l'administration, 2 rue Eugène Gauttier, B.P.2",63501,ISSOIRE,,(+33) 4-73-89-03-54,,(+33) 4-73-89-41-05,atilliez@issoire.fr,http://www.issoire.fr,http://agysoft.marches-publics.info,,,http://agysoft.marches-publics.info,,False,False,,False,False
16-88364,smictom du Sud-Est d'Ille et Vilaine,None,,,FR,,None,VITRE,,,,,contact@smictom-sudest35.fr,http://www.smictom-sudest35.fr,,,,,,False,True,,False,True
17-72607,Inria,None,,"Céline Ruby (administratif), Fanny Becq, Luc Devred, Frédéric Carette (technique)",FRE11,"parc scientifique de la haute borne, 40 avenue halley, batiment a",59650,Villeneuve D Ascq,,(+33) 3-59-57-78-00,,(+33) 3-59-57-78-50,marches-lille@inria.fr,http://www.inria.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
17-78462,INPS,None,,,FR,BP 30169,69134,Ecully cédex,,,,,inps-marches-publics@interieur.gouv.fr,http://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
17-88659,Ville de Guignes,None,M. le Maire,,,rue de Meaux,77390,Guignes,,01-64-42-51-30,,,mairie.guignes@wanadoo.fr,,http://www.ariarepro.fr,,,,,False,False,,False,False
18-120887,REGION GRAND EST,None,,,FRF1,1 place Zeller,67070,Strasbourg,,,,,dcpmetzformationpro@grandest.fr,http://www.grandest.fr,,,,,,False,True,,False,True
18-148757,DSNA,None,,,FRJ23,1 avenue du docteur maurice grynfogel CS 53584,31035,TOULOUSE Cedex 1,,,,,marie-jose.bonnet@aviation-civile.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
18-149939,INPS,None,,,FR,BP 30169,69134,ECULLY CEDEX,,,,,inps-marches-publics@interieur.gouv.fr,http://www.marches-publics.gouv.fr,,,,,,False,True,,False,True
18-150641,COMMUNE LE THILLOT,None,MERLET Brigitte,,,1 Place De Lattre,88160,Le Thillot,,,,,,,,,,,,False,False,,False,False
18-165025,SDIS du territoire de Belfort,None,"Mme MARTIN SANDRINE, Adm Générale",,,4 rue Romain Rolland,90000,Belfort,,03-84-58-78-40,,,smartin@sdis90.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
18-173385,Communauté d'Agglomération du Douaisis,None,,Service Commande publique,FRE11,746 rue Jean Perrin - ZI de Douai Dorignies - BP no 300,59351,Douai,,(+33) 3-27-99-21-47,,(+33) 3-27-99-52-10,marchespublics@douaisis-agglo.com,http://www.douaisis-agglo.com,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
18-59158,APHM pour le compte du CH Martigues,None,Le Directeur Adjoint agissant en qualité de suppléant du Référent Achats du CHM,,,3 bd des rayettesbp 50248,13698,martigues cdx,,04-42-43-26-04,,,cellule.marches@ch-martigues.fr,http://ch-martigues.marcoweb.fr,http://ch-martigues.marcoweb.fr,,,,,False,False,,False,False
18-66602,Ville de Baie-Mahault,None,Mme Le Maire de Baie-Mahault,,,Hôtel de ville - Place Childéric Trinqueur,97122,Baie-mahault,,(+33)5-90-26-59-60,,(+33)5-90-26-12-34,mairie@baiemahault.fr,http://www.baiemahault.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
18-66978,Ville d'Hazebrouck,None,,Pôle Achats Marchés Publics,FRE11,Mairie - B.P. 70189,59524,Hazebrouck cedex,,(+33) 3-28-43-44-40,,,marchespublicsctm@ville-hazebrouck.fr,http://www.ville-hazebrouck.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,True,False,,False,True
19-17588,Ville de Baie-Mahault,None,Mme Le Maire de Baie-Mahault,,,Place Childéric Trinqueur,97122,Baie-mahault,,(+33)5-90-26-59-60,,(+33)5-90-26-12-34,mairie@baiemahault.fr,http://www.baiemahault.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
19-17757,SIE des Coteaux du Touch,None,,,FRJ23,251 ROUTE DE SAINT CLAR,31600,LHERM,,(+33) 5-61-56-00-00,,,christelle.fontanie@siect.fr,http://www.siect.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
19-18651,Ville d'Evian-les-Bains,21740119900013,,Service Marchés Publics,FRK28,CS 80098,74502,Evian-les-Bains,,(+33) 4-50-83-10-91,,(+33) 4-50-83-10-54,marches-publics@ville-evian.fr,http://ville-evian.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
19-19558,Ville d'Issoire,None,Jean-François Monier,,,"Direction des services techniques2, rue Eugène GauttierB.P.2",63501,Issoire cedex,,04-73-89-03-54,,,,http://www.issoire.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
19-21881,Université d'Aix-Marseille,None,Direction de la Commande Publique - Pôle des Marchés Publics du campus luminy,,,Faculté des Sciences - Secrétariat du Doyen1er étage de la Bibliothèque Universitaire163 av de Luminy - Case 901,13288,Marseille,,06-19-89-33-51,,,muriel.ginhoux@univ-amu.fr,http://www.univ-amu.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=428312&orgAcronyme=f2h,,,,,False,False,,False,False
19-23037,REGION GRAND EST,None,Direction de la Commande Publique - Service Marchés Publics - Site de Metz,,,Place Gabriel HocquardCS 81004,57036,METZ CEDEX 1,,(+33)3-87-33-62-11,,,marchesfournituresservicesmetz@grandest.fr,,https://marchespublics.grandest.fr,,,,,False,False,,False,False
19-27102,Ville d'Avignon,Hôtel de Ville,,,FRL06,Place de l'Horloge,84045,Avignon cedex 9,,(+33) 4-90-80-83-14,,(+33) 4-90-80-69-96,commande.publique@mairie-avignon.com,http://www.avignon.fr,https://avignon-marchespublics.omnikles.com/,,https://avignon-marchespublics.omnikles.com/,https://avignon-marchespublics.omnikles.com/,,False,True,,False,True
