BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
18-142093,2019-09-06 22:00:00,,2019-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,185,Location (matériels),CF_NIV_SUIV,False,True,973,,location et maintenance de photocopieurs pour la deal de Guyane
18-142093,2019-09-06 22:00:00,,2019-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,True,973,,location et maintenance de photocopieurs pour la deal de Guyane
18-142093,2019-09-06 22:00:00,,2019-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,305,Reprographie,CF_NIV_SUIV,False,True,973,,location et maintenance de photocopieurs pour la deal de Guyane
18-148501,2019-09-06 22:00:00,,2019-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,220,Matériel de travaux publics,CF_NIV_SUIV,False,True,973,,"fourniture de panneaux de signalisation verticale, permanente et temporaire pour la deal de guyane"
18-148501,2019-09-06 22:00:00,,2019-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,224,Métallurgie,CF_NIV_SUIV,False,True,973,,"fourniture de panneaux de signalisation verticale, permanente et temporaire pour la deal de guyane"
18-148501,2019-09-06 22:00:00,,2019-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,261,Panneaux,CF_NIV_SUIV,False,True,973,,"fourniture de panneaux de signalisation verticale, permanente et temporaire pour la deal de guyane"
18-176302,2019-09-05 22:00:00,,2019-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,38,,détection et géoréférencement du réseau d'éclairage public
18-176302,2019-09-05 22:00:00,,2019-10-03 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,344,Topographie,CF_NIV_SUIV,False,False,38,,détection et géoréférencement du réseau d'éclairage public
19-100438,2019-09-19 22:00:00,,2019-11-18 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,49,,mission de maîtrise d'oeuvre pour la restructuration et l'extension du gymnase de l'europe - quartier monplaisir à angers
19-100438,2019-09-19 22:00:00,,2019-11-18 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,49,,mission de maîtrise d'oeuvre pour la restructuration et l'extension du gymnase de l'europe - quartier monplaisir à angers
19-100964,2019-08-31 22:00:00,,2019-10-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,31,,transport d'enfants mineurs confiés à l'aide sociale à l'enfance de la haute-garonne
19-101327,2019-09-27 22:00:00,,2019-10-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,31,,Marché de maîtrise d'oeuvre pour la création et l'aménagement de voiries et réseaux divers sur le territoire du groupement de commandes du muretain
19-102859,2019-09-26 22:00:00,2019-10-28 11:00:00,2019-10-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,30,Bardage,CF_NIV_SUIV,False,False,51,,Construction de bureaux à la CIP de Montmirail
19-102859,2019-09-26 22:00:00,2019-10-28 11:00:00,2019-10-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,51,,Construction de bureaux à la CIP de Montmirail
19-102859,2019-09-26 22:00:00,2019-10-28 11:00:00,2019-10-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,False,False,51,,Construction de bureaux à la CIP de Montmirail
19-102859,2019-09-26 22:00:00,2019-10-28 11:00:00,2019-10-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,51,,Construction de bureaux à la CIP de Montmirail
19-102859,2019-09-26 22:00:00,2019-10-28 11:00:00,2019-10-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,False,False,51,,Construction de bureaux à la CIP de Montmirail
19-102859,2019-09-26 22:00:00,2019-10-28 11:00:00,2019-10-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,False,False,51,,Construction de bureaux à la CIP de Montmirail
19-102859,2019-09-26 22:00:00,2019-10-28 11:00:00,2019-10-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,51,,Construction de bureaux à la CIP de Montmirail
19-102859,2019-09-26 22:00:00,2019-10-28 11:00:00,2019-10-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,51,,Construction de bureaux à la CIP de Montmirail
19-102859,2019-09-26 22:00:00,2019-10-28 11:00:00,2019-10-27 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,51,,Construction de bureaux à la CIP de Montmirail
