BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
19-156486,,Financement par budget de l'EtablissementPaiement par mandat administratif,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-156499,,- Modalités essentielles de financement et de paiement: Financement sur le budget annuel du Département du Bas-Rhin en ressources propres.Les prix sont Fermes dans les conditions fixées dans le Cahier des Clauses Administratives Particulières.- Délai global de paiement : le délai de paiement est de 30 jours.- Comptable assignataire : Monsieur le Payeur Départemental,Groupement conjoint ou solidaire.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-156501,"Garantie à première demande couvrant 100,0 % du montant de l'avance.","Prestations réglées par un prix global forfaitaire Prix actualisables. Avance de 5,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : Financement par ressources propres (minimum à indiquer) et le cas échéant si c'est le cas pour le marché indiquer : par emprunt, subvention, redevances usagers etc....",Aucune forme de groupement imposée à l'attributaire du marché.,False,False,,False,True,True,CF_NIV_SUIV,,
19-156502,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-156503,,,,False,False,,True,False,False,CF_NIV_SUIV,,
19-156506,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-156507,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-156508,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
19-156509,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-156512,,,,False,False,,False,True,True,CF_NIV_SUIV,,
19-156513,Aucun cautionnement n'est exigé.,"Le financement est réalisé sur les ressources propres de la collectivité et le paiement effectué en application des articles R.2191, R.2192-10 et R.2192-11 du Code de la commande publique.","Le marché sera conclu : -soit avec un opérateur économique unique -soit avec un groupement d'opérateurs économiquesPour justifier des capacités professionnelles, techniques et financières d'autres opérateurs économiques sur lesquels il s'appuie pour présenter sa candidature, le candidat produit les mêmes documents concernant cet opérateur économique que ceux qui lui sont exigés par le pouvoir adjudicateur. En outre, pour justifier qu'il dispose des capacités de cet opérateur économique pour l'exécution des prestations, le candidat produit un engagement écrit de l'opérateur économique.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
19-156514,"Application de l'article L 2191-2 de l'ordonnance no 2018-1074 du 26 novembre 2018 du code de la commande publique et aux articles R 2191-3, R 2191-5 et R 2191-7 du décret no 2018-1075 du 3 décembre 2018 selon le code de la commande publique.",Budget propre de la CCLO,"Les candidats peuvent se présenter sous forme d'un groupement. Il est interdit aux candidats de se présenter à la fois en tant que candidat individuel et en tant que membres d'un ou plusieurs groupements et en qualité de membres de plusieurs groupements. Si le groupement est conjoint, le mandataire du groupement devra être solidaire pour toute l'exécution du marché.Les candidatures et les offres seront entièrement rédigées en langue française ainsi que les documents de présentation associés.",False,False,,True,True,False,CF_NIV_SUIV,,
19-156515,A défaut de garantie à première demande ou de caution bancaire une retenue de garantie de 5% sera prélevée sur le montant total du marché.,,"Le marché sera conclu soit par un candidat individuel, soit par un groupement conjoint ou solidaire dont le mandataire est solidaire et est désigné par les candidats dans l'offre.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
19-156519,Une garantie à première demande ou une caution personnelle et solidaire sera exigée en contrepartie de l'avance prévue aux articles R2191-3 et R2191-5 du Code de la Commande Publique.,"Le financement provient des fonds propres de l'OPH, de prêts et d'emprunts spécifiques.Le paiement s'effectue par virement bancaire, dans un délai global de paiement de 30 jours maximum.Ce marché ne s'inscrit pas dans le cadre d'un programme financé par des fonds communautaires.","Le marché sera attribué à un groupement composé au minimum d'un architecte, et d'un Bureau d'études spécialisé.Toutefois, un candidat présentant l'ensemble des compétences pourra se présenter seul. Conformément aux articles R2142-19 et suivants du Code de la commande publique, les opérateurs économiques sont autorisés à se porter candidat sous forme de groupement solidaire ou de groupement conjoint, sous réserve du respect des règles relatives à la concurrence.Si un groupement conjoint se voit attribuer le marché, il devra se changer en groupement solidaire.En, effet, au vu de la technicité des prestations du marché, la solidarité permettra d'assurer, quelle que soit la défaillance de l'un des cotraitants dans l'exécution de ses obligations (dépôt de bilan, maladie, retards...), l'exécution du marché au même prix et sa garanti par l'ensemble des cotraitants, en cas de groupement solidaire.Le mandataire du groupement peut être l'architecte ou le bureau d'études spécialisées membre du groupement.",False,False,es candidats ne pourront pas se présenter en agissant à la fois :- en qualité de candidats individuels et de membres d'un ou de plusieurs groupement ;- en qualité de membres de plusieurs groupements.,False,False,False,CF_NIV_SUIV,['FR'],
19-156520,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
19-156522,Une avance de réservation de 30% sur chaque bon de commande peut être versée au titulaire en application de l'article R.2191-4 du code de la commande publique (CCP) sous condition de la constitution d'une garantie à première demande sur la totalité de l'avance.Le remboursement de l'avance s'impute sur les sommes dues au titulaire par précompte au titre de la facture ou demande de paiement.Aucune clause de garantie financière exigée ne sera appliquée.,Les prestations seront financées par les fonds propres de la collectivités et les bons CAF.Paiement à 30 jours par virement d'un mandat administratif sur présentation de facture ou demande de paiement.,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre.,False,False,,False,True,True,CF_NIV_SUIV,,
19-156523,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-156526,"Retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande ou une caution personnelle et solidaire. Garantie à première demande ou caution personnelle et solidaire couvrant 100,0 % du montant de l'avance.","Prestations réglées par un prix global forfaitaire Prix actualisables. Avance de 5,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours.",Aucune forme de groupement imposée à l'attributaire du marché.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-156528,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-156529,Ni cautionnement ni garanties exigés,Le paiement se fera par mandat administratif suivi d'un virement.,Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.,False,False,,False,True,False,CF_NIV_SUIV,,
19-156530,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-156531,,Le règlement des dépense sera fait par virement bancaire sous 30 jours.,Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-156533,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-156534,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
