BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-108051,Université de Corse,None,Direction de la Commande Publique,,,"Bâtiment Administratif Jean-Toussaint DESANTI, Avenue du 9 Septembre BP 52",20250,Corte,,04-95-45-01-99,,,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,False,,False,False
18-123741,Université de Corse,Direction de la Commande Publique,,,FRM02,Avenue du 9 Septembre BP 52,20250,CORTE,,(+33) -04-95-45-01-99,,,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,True,,False,True
18-126895,SDIS de L'Ain,None,,,FRK21,,None,BOURG EN BRESSE,,,,,achats.em@sdis01.fr,http://www.sdis01.fr,https://marchespublics.ain.fr,,https://marchespublics.ain.fr,https://marchespublics.ain.fr,,False,True,,False,True
18-133996,Cté de communes OSARTIS MARQUION,None,M. le Président de la communauté de Communes Osartis Marquion,,,ZA- Rue Jean Monnet,62490,Vitry-en-Artois,,03-21-60-06-00,,03-21-60-06-01,administration@cc-osartis.com,http://www.cc-osartis.com,http://www.cc-osartis.com/marches/index.aspx,,,,,False,False,,False,False
18-151021,Conseil départemental du Pas-de-Calais,None,M. le Président du Conseil départemental,,,Hôtel du DépartementRue Ferdinand Buisson,62018,Arras cédex 9,,03-21-21-67-32,,,,http://www.pasdecalais.fr,https:///marchespublics596280.fr,,,,,False,False,,False,False
18-46372,Université de Corse,None,Direction de la Commande Publique,,,Bâtiment administratif Jean-Toussaint Desanti - Avenue du 9 septembre - BP 52,20250,Corte,,04-95-45-01-99,,04-95-57-84-54,marchepublic@univ-corse.fr,http://www.univ-corse.fr,http://www.klekoon.com,,,,,False,False,,False,False
19-102145,COLLECTIVITE TERRITORIALE MARTINIQUE,COLLECTIVITE TERRITORIALE DE MARTINIQUE,,http://www.collectivitedemartinique.mq,FRY2,"Rue gaston Defferre CS  30137,",97261,Fort de france,MQ,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,courrier@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,,https://collectiviteterritorialedemartinique.achatpublic.com,https://collectiviteterritorialedemartinique.achatpublic.com,,False,True,,False,True
19-103462,INSERM,None,,,FR101,101 Rue de Tolbiac,None,Paris,,,,,achat@inserm.fr,http://www.inserm.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
19-106983,Commune de Serbannes,None,BLANCHETETE Myriam,,,17 chemin de l'Ancienne Église,03700,Serbannes,,04-70-32-41-73,,,mairie-serbannes@wanadoo.fr,http://www.serbannes.fr,,,,,,False,False,,False,False
19-109426,Communauté d'Agglomération du Sud,None,"Direction de la Commande Publique, à l'attention de M. Le Président,",,,379 rue Hubert Delisle - BP 437,97838,Le Tampon Cedex,,02-62-57-97-77,,02-62-57-97-74,juridique@casud.re,,https://casud.achatpublic.com,,,,,False,False,,False,False
19-112029,Ville de Saint-Paul-les-Dax,None,Madame le Maire de Saint-Paul-lès-Dax,,,BP 20050111 Avenue Maréchal Foch,40992,Saint--Paul-lès-Dax cedex,,(+33)5-58-91-20-39,,(+33)5-58-91-72-04,sce.marches.publics@st-paul-les-dax.fr,http://www.st-paul-les-dax.fr,http://www.landespublic.org,,,,,False,False,,False,False
19-113158,ESID de Brest,None,M. le Responsable de la Section Soutien des Achats,,,BCRM de Brest - ESID de Brest - Service Achats d'Infrastructure/BAM/Section Soutien des Achats - CC 16,29240,Brest cédex 9,,(+33) -02-98-14-81-73,,(+33) -02-98-14-81-07,esid-brest.resp-anim-fonct-ac.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
19-115538,REGION NORMANDIE,None,,,FR,Abbaye aux Dames - Place Reine Mathilde - Direction de la Formation Tout au Long de la Vie,14000,CAEN,,,,,fatima.lermytte@normandie.fr,https://www.normandie.fr/,https://aof-formpro.hautenormandie.fr,,,,,False,True,,False,True
19-115945,Communauté agglo Bar le Duc Sud Meuse,None,,,FRF32,12 Rue Lapique,55012,BAR LE DUC CEDEX,,(+33) 3-29-79-56-31,,(+33) 3-72-62-00-19,marchespublics@barleduc.fr,http://www.meusegrandsud.fr,http://www.klekoon.com,,,,,False,True,,False,True
19-117979,Conseil départemental du Pas-de-Calais,None,,Virginie Roussette,FRE12,Hôtel du Département Rue Ferdinand Buisson,62018,ARRAS Cédex 9,,(+33) 3-21-21-67-91,,,dcp.secretariat@pasdecalais.fr,https://www.pasdecalais.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
19-118686,COMMUNE DE MATOURY,None, Winston JOLIBOIS,,,1 rue Victor Céïde,97351,Matoury,,,,,winston.jolibois@mairie-matoury.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
19-119663,Ville de Saint-Benoit,Commune de Saint-Benoît,,,FRY40,Direction des Services Techniques - Centre Technique Communal,97470,Saint-Benoît,,,,,nathalie.loutchmia@ville-saintbenoit.re,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,True,,False,True
19-122960,CRT PACA,None,,,FR,Immeuble le Noailles,13001,Marseille,,(+33) 4-91-56-47-00,,,observatoire@provence-alpes-cotedazur.com,http://www.provence-alpes-cotedazur.com,,,,,,False,True,,False,True
19-123882,OPPIC,None,,,FR101,30 rue du Château des Rentiers,75647,Paris Cedex 13,,,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr/,,http://www.marches-publics.gouv.fr/,http://www.marches-publics.gouv.fr/,,False,True,,False,True
19-125141,Service de l'Aviation 975,None,Mr le Chef du Service de l'Aviation Civile de Saint-Pierre et Miquelon,,,Aéroport SAint-Pierre Pointe-BlancheBP : 4265,97500,Saint-Pierre et Miquelon,,05-08-41-18-00,,,sacspm@aviation-civile.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
19-127454,Commune du Tampon,None,,Service Commande publique,FRY4,"256, Rue Hubert Delisle",97430,LE TAMPON,RE,(+26)2- 2-62-57-86-78,,(+26)2- 2-62-57-87-38,smp@mairie-tampon.fr,https://agysoft.marches-publics.info/,,,,,,False,True,,False,True
19-130145,RPA DREAL Languedoc-R - Midi-Pyrenées,None,Mr. le Directeur Transports - Division Maîtrise d'ouvrage routière de Montpellier,,,Direction transportsDivision maîtrise d'ouvrage des routes nationales est 520 allée Henri II de Montmorency,34064,MONTPELLIER CEDEX2,,04-34-46-65-60,,,dmorn.dt.dreal-occitanie@developpement-durable.gouv.fr,http://www.occitanie.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
19-130344,EHPAD DIDIER LAMPIN,None,Hervé RIVILLON,,,37 rue Ernest Letombe,62210,Avion,,(+33)3-21-67-44-26,,,peggy-boulant@orange.fr,,,,,,,False,False,,False,False
19-131201,DEPARTEMENT DU MORBIHAN,None,Département du Morbihan - DGFiM - DCP - service des marchés,,,"Département du Morbihan - dgfim - DCP - service des marchés, 2, rue St Tropez - cs 82400",56009,Vannes cedex,,02-97-54-81-11,,,dfg.marches@morbihan.fr,http://www.morbihan.fr,http://marches.megalisbretagne.org,,,,,False,False,,False,False
19-133313,UGECAM d'Aquitaine,None,,M. le Directeur Général,FRI12,Rue de la Tour de Gassies,33523,BRUGES Cedex,,(+33) 5-57-19-65-10,,(+33) 5-57-19-65-50,service.achats.ug-aquitaine@ugecam.assurance-maladie.fr,http://meoss.achatpublic.com/accueil/,http://meoss.achatpublic.com/accueil/,,,,,False,True,,False,True
19-133536,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY20,rue Gaston Defferre - Cluny CS 30137,97200,fort de france,,,,,couriel@ctm-martinique.mq,http://www.collectivitedemartinique.mq,http://www.collectiviteterritorialedemartinique.achatpublic.com,,,http://www.collectiviteterritorialedemartinique.achatpublic.com,,False,True,,False,True
19-135235,Commune de Ste Suzanne,21974020600012,,Service commande publique,FRY40,BP 511 - 3 rue du Général De Gaulle,97441,SAINTE SUZANNE,RE,(+26) -22-62-52-30-02,,(+26) -22-62-52-14-13,marchepublic@ville-saintesuzanne.re,http://www.ville-saintesuzanne.re,https://ville-saintesuzanne.achatpublic.com,,https://ville-saintesuzanne.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_ZUtjIxagz0,https://ville-saintesuzanne.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_ZUtjIxagz0,,False,True,,False,True
19-137133,FranceAgriMer,None,,SAF-Unité Achats Marchés,FR106,12 rue Henri ROL TANGUY,93555,Montreuil cedex,,(+33) 1-73-30-20-00,,(+33) 1-73-30-30-34,mpublics@franceagrimer.fr,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=459464&amp;orgAcronyme=b4n,,,,,False,True,,False,True
19-137358,Nantes Métropole,None,,Céline MOUSSION,FRG01,2 cours du champ de Mars,44923,Nantes cedex 9,,(+33) 2-40-41-51-16,,,celine.moussion@nantesmetropole.fr,http://www.nantesmetropole.fr,http://www.marchespublics.nantesmetropole.fr,,,,,True,False,,False,True
19-137464,DEPARTEMENT DU BAS RHIN,None,,Monsieur le Président,FRF11,Place du quartier blanc,67964,Strasbourg,,(+33) 3-88-76-67-67,,,marches.dsi@bas-rhin.fr,http://www.bas-rhin.fr/acces-direct/les-marches-publics,http://alsacemarchespublics.eu,,,,,False,True,,False,True
19-138105,AcadémieInscriptionsBellesLettres,13002314600017,,,FR,23 quai conti,75006,PARIS,,(+33) 1-44-41-43-06,,,secretariat1@aibl.fr,http://www.aibl.fr/,,,,,,False,True,,False,True
19-139533,Département des Alpes-Maritimes,None,,,FRL03,"Département des Alpes-Maritimes, 147 bd du Mercantour, tout Jean Moulin, bureau 630",06201,Nice Cedex 3,,(+33) -97-18-60-00,,,marches@departement06.fr,https://www.e-marches06.fr,,,https://www.e-marches06.fr/,https://www.e-marches06.fr,,False,True,,False,True
19-140076,Métropole de Lyon,None,,Délégation au développement urbain et cadre de vie - direction Ressources AF - Ressources marchés voirie,FRK26,20 rue du lac - CS 33569,None,Lyon cedex 03,,,,(+33) 4-26-99-30-78,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
19-140191,Communauté de Communes Alpes d'Azur,None,,,FRL03,Maison des services publicsPlace Conil,06260,Puget-Théniers,,(+33) 4-93-05-02-81,,(+33) 4-93-05-18-05,secretariat@alpesdazur.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
19-140671,Commune de Vinon-Sur-Verdon,None,,,FRL05,66 avenue de la Libération,83560,Vinon-sur-verdon,,(+33) 4-92-78-85-69,,(+33) 4-92-78-93-20,vinon.technique@wanadoo.fr,https://www.vinon-sur-verdon.fr/,https://www.marches-securises.f,,,https://www.marches-securises.fr,,False,False,,False,False
19-141335,FranceAgriMer,None,SAF - unité achats marchés,,,12 rue Henri ROL TANGUY,93555,Montreuil cedex,,01-73-30-20-00,,01-73-30-30-34,mpublics@franceagrimer.fr,,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=466607&orgAcronyme=b4n,,,,,False,False,,False,False
19-141566,Commune de Rivière-Salée,None,Rivière-Salée,,,Rue du Morne COSTET,97215,Rivière-Salée,MQ,05-96-68-79-30,,05-96-68-04-55,marchespublics@mairie-riviere-salee.fr,http://riviere-salee.fr/,https://www.marches-securises.fr,,,,,False,False,,False,False
