BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
19-75965,True,False,False,False,False,False,
19-75966,True,False,False,False,False,False,
19-75968,False,False,False,False,False,False,EPS
19-75971,False,False,False,True,False,False,
19-75974,False,False,False,False,True,False,
19-75976,False,False,True,False,False,False,
19-75987,False,False,True,False,False,False,
19-75989,False,False,False,False,True,False,
19-75991,False,False,True,False,False,False,
19-75993,False,False,False,False,False,False,Protection sociale
19-75999,False,False,False,False,False,False,Chambre de Commerce et d'Industrie
19-76000,False,False,True,False,False,False,
19-76010,False,False,True,False,False,False,
19-76018,False,False,False,False,True,False,
19-76020,False,False,False,False,False,False,EPS
19-76027,False,False,False,False,False,False,SAEM PARCUS
19-76028,False,False,False,False,True,False,
19-76031,False,False,False,True,False,False,
19-76034,False,False,False,False,True,False,
19-76036,False,False,True,False,False,False,
19-76037,False,False,True,False,False,False,
19-76042,False,False,False,False,True,False,
19-76043,False,False,False,False,False,False,Assemblée parlementaire
19-76047,True,False,False,False,False,False,
19-76049,False,False,False,False,True,False,
19-76055,False,False,True,False,False,False,
19-76057,False,False,False,False,False,False,Etablissement Public Local
19-76060,False,False,True,False,False,False,
19-76063,False,False,False,True,False,False,
19-76065,False,False,False,False,True,False,
19-76070,False,False,True,False,False,False,
19-76071,False,False,True,False,False,False,
19-76076,False,False,True,False,False,False,
19-76078,False,False,False,False,True,False,
19-76079,False,False,False,False,True,False,
19-76082,False,False,False,False,True,False,
19-76083,False,False,True,False,False,False,
19-76094,False,False,False,False,True,False,
19-76101,True,False,False,False,False,False,
19-76107,False,False,False,True,False,False,
19-76112,False,False,False,False,False,False,Commune
19-76113,False,False,True,False,False,False,
19-76116,False,False,False,False,False,False,EPS
19-76123,True,False,False,False,False,False,
19-76125,False,False,False,False,False,False,EPCI
19-76127,False,False,False,False,True,False,
19-76128,False,False,True,False,False,False,
19-76130,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
19-76132,False,False,False,False,False,False,EPS
19-76138,False,False,True,False,False,False,
19-76140,False,False,False,False,True,False,
19-76147,False,False,True,False,False,False,
19-76153,False,False,False,False,False,False,SAEM
19-76154,False,False,False,False,True,False,
19-76155,False,False,False,False,False,False,EPS
19-76160,True,False,False,False,False,False,
19-76163,False,False,True,False,False,False,
19-76168,False,False,False,False,True,False,
19-76169,False,False,True,False,False,False,
19-76170,False,False,True,False,False,False,
19-76171,False,False,True,False,False,False,
19-76175,False,False,True,False,False,False,
19-76177,False,False,False,False,True,False,
19-76179,False,False,False,False,True,False,
19-76182,False,False,False,False,False,False,Etablissement public administratif
19-76186,False,False,False,False,True,False,
19-76191,False,False,False,False,False,False,EPS
19-76199,False,False,True,False,False,False,
19-76200,False,False,False,False,True,False,
19-76203,True,False,False,False,False,False,
19-76204,False,False,False,True,False,False,
19-76207,False,False,False,False,False,False,EPS
19-76209,False,False,True,False,False,False,
19-76210,False,False,False,False,False,False,Etablissement public de santé
19-76217,False,False,True,False,False,False,
19-76220,False,False,True,False,False,False,
19-76224,False,False,True,False,False,False,
19-76232,False,False,True,False,False,False,
19-76233,False,False,True,False,False,False,
19-76235,False,False,True,False,False,False,
19-76240,False,False,True,False,False,False,
19-76242,False,False,False,False,False,False,GIE
19-76243,False,False,True,False,False,False,
19-76244,False,False,False,False,False,False,Etablissement public de santé
19-76245,False,False,False,False,True,False,
19-76247,True,False,False,False,False,False,
19-76248,True,False,False,False,False,False,
19-76251,False,False,True,False,False,False,
19-76253,False,False,True,False,False,False,
19-76256,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
19-76257,False,False,False,False,True,False,
19-76258,False,False,False,False,True,False,
19-76267,False,False,False,False,False,False,Délégation de service public
19-76268,False,False,True,False,False,False,
19-76271,False,False,False,False,False,False,Etablissement public à caractère industriel et commercial
19-76272,True,False,False,False,False,False,
19-76275,False,False,True,False,False,False,
19-76277,False,False,True,False,False,False,
19-76278,False,False,True,False,False,False,
19-76280,False,False,True,False,False,False,
19-76284,False,False,False,False,True,False,
19-76286,False,False,False,False,True,False,
19-76290,False,False,True,False,False,False,
19-76293,False,False,False,False,True,False,
19-76295,False,False,False,False,False,False,aide à la création d'entreprises technologiques
19-76297,False,False,False,False,True,False,
19-76299,True,False,False,False,False,False,
19-76302,False,False,True,False,False,False,
19-76310,False,False,True,False,False,False,
19-76316,False,False,True,False,False,False,
19-76319,False,False,True,False,False,False,
19-76321,False,False,False,False,True,False,
19-76322,False,False,True,False,False,False,
19-76329,False,False,False,False,False,False,Caisse de retraite
19-76332,False,False,False,False,False,False,Personne morale de droit privé
19-76335,False,False,False,False,True,False,
19-76336,False,False,False,False,True,False,
19-76337,True,False,False,False,False,False,
19-76352,False,False,False,False,True,False,
19-76354,False,False,False,False,True,False,
19-76355,False,False,True,False,False,False,
19-76362,False,False,False,False,True,False,
19-76363,True,False,False,False,False,False,
19-76365,False,False,True,False,False,False,
19-76376,False,False,True,False,False,False,
19-76379,False,False,True,False,False,False,
19-76381,False,False,False,False,True,False,
19-76382,False,False,True,False,False,False,
19-76388,False,False,True,False,False,False,
19-76396,False,False,True,False,False,False,
19-76398,False,False,True,False,False,False,
19-76401,False,False,True,False,False,False,
19-76413,False,False,True,False,False,False,
19-76414,False,False,False,False,True,False,
19-76420,False,False,False,False,True,False,
19-76423,False,False,True,False,False,False,
19-76430,False,False,False,False,True,False,
19-76437,False,False,False,False,True,False,
19-76438,True,False,False,False,False,False,
19-76442,False,False,True,False,False,False,
19-76443,False,False,True,False,False,False,
19-76444,False,False,False,False,False,False,Syndicat mixte fermé : entité adjudicatrice
19-76445,False,False,False,False,True,False,
19-76447,False,False,False,False,False,False,Aménageur
19-76448,False,False,False,False,False,False,Etablissement public
19-76454,False,False,True,False,False,False,
19-76458,False,False,True,False,False,False,
19-76459,False,False,True,False,False,False,
19-76463,False,False,False,False,False,False,Centrale d'achat
19-76465,False,False,False,False,False,False,ACTIVITE FLUVIALE
19-76466,False,True,False,False,False,False,
19-76468,False,False,True,False,False,False,
19-76475,False,False,True,False,False,False,
19-76476,False,False,False,False,False,False,autre
19-76478,False,False,False,False,True,False,
19-76481,False,False,False,False,False,False,Aménagement urbain
19-76489,False,False,False,False,False,False,Organisme de droit privé
19-76494,False,False,False,False,False,False,SEM
19-76495,False,False,False,False,False,False,SANTE
19-76501,False,False,False,False,False,False,Syndicat d'Energie
19-76502,False,False,False,False,False,False,SAEM
19-76504,False,False,False,False,False,False,SAEM
19-76505,False,False,True,False,False,False,
19-76509,False,False,True,False,False,False,
19-76511,False,False,False,False,True,False,
19-76513,False,False,False,False,True,False,
