BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
19-185870,2019-12-14 23:00:00,,2020-01-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,236,Monuments historiques,CF_NIV_SUIV,False,False,85,,maitrise d'oeuvre pour la restauration de l'église saint etienne de bois-de-cene
19-185871,2019-12-12 23:00:00,,2020-03-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,True,75,,Prestations de transports sanitaires des patients pour le CHNO des Quinze-Vingts
19-185871,2019-12-12 23:00:00,,2020-03-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,True,75,,Prestations de transports sanitaires des patients pour le CHNO des Quinze-Vingts
19-185872,2019-12-12 23:00:00,2020-01-13 15:30:00,2020-01-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,359,Véhicules,CF_NIV_SUIV,False,True,93,,Marché relatif à l'acquisition d'un véhicule utilitaire neuf et reprise d'un véhicule d'occasion pour le Centre Technique Municipal de la ville du Pré Saint-Gervais
19-185873,2019-12-12 23:00:00,,2020-01-16 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,74,,Réhabilitation partielle et extension de l'école élémentaire d'Amancy
19-185873,2019-12-12 23:00:00,,2020-01-16 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,False,False,74,,Réhabilitation partielle et extension de l'école élémentaire d'Amancy
19-185873,2019-12-12 23:00:00,,2020-01-16 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,False,74,,Réhabilitation partielle et extension de l'école élémentaire d'Amancy
19-185874,2019-12-14 23:00:00,,2020-01-16 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,32,,Accord Cadre De Prestations De Contrôle Technique Et De Coordination Sécurité Et Protection De La Sante Pour Des Opérations De Bâtiments Et D'Infrastructures Dans Le Cadre Du Npnru
19-185875,2019-12-14 23:00:00,,2020-03-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,88,Denrées alimentaires,CF_NIV_SUIV,True,True,10,,"marché relatif à la fourniture de denrées alimentaires, année civile 2020, renouvelable une fois un an"
19-185875,2019-12-14 23:00:00,,2020-03-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,88,Denrées alimentaires,CF_NIV_SUIV,True,True,51,,"marché relatif à la fourniture de denrées alimentaires, année civile 2020, renouvelable une fois un an"
