BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
19-125228,Conseil général d'Eure et Loir,None, Le Président,,,"Direction de la commande publique, des affaires juridiques et des assemblées - Service de l'achat public",28028,Chartres,,,,,dcp@eurelien.fr,http://www.eurelien.fr,http://www.eurelien.fr/marches-publics,,,,,False,False,,False,False
19-125230,Brest métropole,None,,,FRH02,Division de la Commande Publique - 24 rue Coat ar Gueven - CS 73826,29238,Brest cedex 02,,(+33) 2-98-33-54-11,,(+33) 2-98-33-54-15,marches@brest-metropole.fr,https://www.brest.fr,http://www.marches.megalisbretagne.org,,,,,False,True,,False,True
19-125231,Ville de Saint Hilaire de Riez,None, MARCHES PUBLICS,,,Place de l'Eglise BP 49,85270,Saint Hilaire de Riez,,(+33) 2-51-59-94-00,,(+33) 2-51-54-58-78,marchespublics@sainthilairederiez.fr,http://www.sainthilairederiez.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
19-125232,Communauté Urbaine d'Arras,None,"M. LACHAMBRE Pascal, Président",,,LA CITADELLE 146 Allée du Bastion de la Reine CS 10345,62026,Arras cedex,,03-21-21-86-50,,03-21-50-59-95,b.hulot@cu-arras.org,https://www.cu-arras.fr,,,,,,False,False,,False,False
19-125233,COMMUNE DE VIRY CHATILLON,None,,,FR104,Place de la République - BP 43,91178,Viry-chatillon cedex,,,,,bp.smp@viry-chatillon.fr,http://www.viry-chatillon.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_FoP6Uu4QTV,http://www.achatpublic.com,,False,True,,False,True
19-125234,Société Immobillière de Mayotte,None,,Equipe NARENDRE,FRY5,"NARENDRE, mandataire de la CADEMA NARENDRE - Groupement TRANSAMO/ SIM/ DELTAH Services de la SIM Place de l'Ancien Marché - BP91",97600,Mamoudzou,,,,,tcu@narendre.com,https://www.transamo.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
19-125235,Syndicat Trivalis,None,,,FRG05,31 rue de l'Atlantique CS 30605,85015,LA ROCHE SUR YON,,(+33) 2-51-45-14-51,,,contact@trivalis.fr,http://www.trivalis.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
19-125236,Ville de Cannes,None,,,FRL03,"Hôtel de Ville, place B. Cornut Gentille CS 30140",06406,Cannes Cedex,,(+33) 4-97-06-45-50,,(+33) 4-97-06-45-40,marches-publics@ville-cannes.fr,http://www.cannes.com,http://www.e-marches06.fr,,,,,False,True,,False,True
19-125238,Ville de Béziers,None,,Département de la Commande Publique et des Achats,FRJ13,Place Gabriel Péri CS 60715,34508,Béziers,,(+33) 4-67-36-71-60,,(+33) 4-67-36-73-79,marches@ville-beziers.fr,http://www.ville-beziers.fr,https://beziers.achatpublic.com,,,,,False,True,,False,True
19-125239,METROPOLE DE LYON,None,,,FRK26,"20 rue du Lac, CS 33569",69505,Lyon cedex 03,,,,,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com,,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
19-125240,CONSEIL DEPARTEMENTAL 13,None,,,FRL04,"52, avenue de St just",13256,Marseille cedex 20,,,,,philippe.siourt@departement13.fr,https://marches.cg13.fr,,,,,,False,True,,False,True
19-125241,REGION GRAND EST,None,,Direction de lAchat Public  Site de Metz,FRF33,Hôtel de Région - Place Gabriel Hocquard   CS 81004,57036,METZ Cedex 1,,(+33) 3-87-33-63-91,,,marchesfournituresservicesmetz@grandest.fr,http://www.grandest.fr,https://marchespublics.grandest.fr,,https://marchespublics.grandest.fr,https://marchespublics.grandest.fr,,False,True,,False,True
19-125242,Nantes Métropole,None,,,FRG01,2 cours du Champ de Mars,44923,Nantes cedex 9,,,,,estelle.talhouarn@nantesmetropole.fr,https://www.nantesmetropole.fr,https://marchespublics.nantesmetropole.fr,,,,,False,True,,False,True
19-125243,COMMUNE D ILE DE BREHAT,None,Patrick Huet,,,Crech Briand,22870,Ile de Bréhat,,02-96-20-00-36,,,iledebrehat@mairie-brehat.fr,,,,,,,False,False,,False,False
19-125244,Min.Défense-DCSID-SNIA,None,,Patrick Tailleur,FR,82 rue des Pyrénées,75970,Paris cedex 20,,,,,snia-nantes-bf@aviation-civile.gouv.fr,http://www.marches-publics.gouv.fr,,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publis.gouv.fr,False,True,,False,True
19-125245,POLE EMPLOI IDF,None,,Service Achats Juridique - A l'attention de Monsieur NEWTON Gavin,FR106,Immeuble Le Pluton - 3 rue Galilée,93884,Noisy le grand cedex,,,,,achatsmarches.75980@pole-emploi.fr,http://www.pole-emploi.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
19-125247,CA COMMUNAUTE PARIS SACLAY,None,,,FR104,1 rue Jean ROSTAND,91898,Orsay cedex,,,,,luana.oscar@paris-saclay.com,http://Paris-saclay.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
