BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
18-108051,2019-12-19 23:00:00,,2019-12-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,6,Alimentation en eau potable,CF_NIV_SUIV,False,False,20A,,Travaux de réfection du réseau d'adduction d'eau potable du Centre Georges Péri de l'Université de Corse à Vignola - Ajaccio.
18-108051,2019-12-19 23:00:00,,2019-12-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,False,False,20A,,Travaux de réfection du réseau d'adduction d'eau potable du Centre Georges Péri de l'Université de Corse à Vignola - Ajaccio.
18-123741,2019-12-21 23:00:00,,2019-12-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,20B,,"Accord-Cadre muti attributaire de maitrise d'oeuvre d'opérations en matière de construction, de réhabilitation ou de réutilisation du patrimoine de l'université de corse"
18-126895,2019-12-10 23:00:00,,2020-01-16 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,1,,appel à candidature pour le concours de maîtrise d'oeuvre en vue de la construction du centre d'incendie et de secours de montluel
18-133996,2019-12-25 23:00:00,,2020-01-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,False,False,62,,Fauchage des voies d'intérêt communautaire
18-151021,2019-12-09 23:00:00,2020-01-07 15:00:00,2020-01-06 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,88,Denrées alimentaires,CF_NIV_SUIV,False,False,62,,"19S0669-MPA0-DATM-Acquisition de yaourts, oeufs et crèmerie issus de l'agriculture biologique pour le restaurant du Département du Pas-de-Calais"
18-46372,2019-12-19 23:00:00,,2019-12-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,181,Laboratoire (fourniture),CF_NIV_SUIV,False,False,20B,,accord-cadre pour l'achat de petit matériel de laboratoire
19-102145,2019-12-13 23:00:00,,2020-01-15 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,972,,MARCHE DE GESTION DES OUTILS FINANCIERS DE LA COLLECTIVITE TERRITORIALE DE MARTINIQUE. PHASE CANDIDATURE
19-103462,2019-12-24 23:00:00,,2020-02-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,75,,"Tierce maintenance applicative du systeme d'information budgetaire, financier et comptable (SAFIr) et de son application decisionnelle biapps"
19-103462,2019-12-24 23:00:00,,2020-02-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,454,Informatique (maintenance serveurs et réseaux),CF_NIV_SUIV,False,False,75,,"Tierce maintenance applicative du systeme d'information budgetaire, financier et comptable (SAFIr) et de son application decisionnelle biapps"
