BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
19-2617,False,False,False,False,False,True,False,,False,False,,,,False,La société Veremes dispose d'une exclusivité pour la maintenance et la distribution des licences de la version française du logiciel Fme Desktop de Safe Software (Canada) sur le territoire français
19-2626,False,False,False,True,False,False,False,,False,False,,,,False,Un seul prestataire possible article 30 I.3 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics.
19-2928,False,False,False,False,False,True,False,,False,False,,,,False,La maintenance et la distribution des licences est effectuée exclusivement par l'éditeur des logiciels
19-2929,False,False,False,False,False,True,False,,False,False,,,,False,La société est titulaire des droits exclusifs de suivi des licences de ses logiciels
19-3044,False,False,False,False,False,True,False,,False,False,,,,False,La société est la seule habilitée à représenter la marque Garmin et à commercialiser et fournir le service après-vente des produits de la marque Garmin en France
19-3045,False,False,False,False,False,True,False,,False,False,,,,False,La Fédération Française de Randonnée a confié à la Sofedis la diffusion et la distribution exclusive des livres édités sous la marque Ffrandonnée
19-3261,False,False,False,True,False,False,False,,False,False,,,,False,Seule la société de service Atmire a procédé aux développements applicatifs autour du logiciel libre DSpace répondant aux spécificités françaises.
19-3361,False,False,False,False,False,True,False,,False,False,,,,False,"Le marché ne peut être confié qu'a la société NANOSTRING, seule à pouvoir fournir l'équipement de marque type antérieurement acquis par l'établissement"
19-3417,False,False,False,False,False,True,False,,False,False,,,,False,"La société DIGITECH détient, en tant qu'éditeur, l'exclusivité des droits sur les logiciels Geslot, Digiform, Digiquery, Digiarchiv, Digiocr, Digicode, Diginum et Qualititest."
19-3630,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives 2014/24/ue du parlement européen et du conseil du 26 février 2014, le montant du présent accord-cadre mono-attributaire à bons de commande de travaux est inférieur au seuil d'application des Directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE"
