BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
19-164363,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives 2014/24/ue du parlement européen et du conseil du 26 février 2014, les montants des présents marchés de service sont inférieurs au seuil d'application des Directives susvisées. Ces derniers ne sont donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE"
19-171668,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives européennes 2004/17/ce et 2004/18/ce, le présent marché de travaux est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de marché au JOUE"
19-175437,False,False,False,False,False,True,False,,False,False,,,,False,La société COMPART FRANCE SAS a l'exclusivité sur les prestations objet de l'accord cadre.
19-176586,False,False,False,False,False,False,False,,False,False,,,,True,Le marché est un mapa
19-176971,False,False,False,False,False,False,False,,False,False,,,,True,Le présent marché est un marché subséquent issu d'un accord-cadre multi-attributaire.
19-177534,False,False,False,False,False,False,False,,False,True,,,,False,Le présent marché a été passé sous la forme d'un marché public négocié sans publicité ni mise en concurrence préalables conformément à l'article R.2122-6 du Code de la commande publique.Ce marché fait suite à un concours restreint de maîtrise duvre organisé dans les conditions des articles 88 à 90 du décret no2016-360 du 25 mars 2016. L'avis initial de concours inscrivait expressément la possibilité de passer un marché public négocié sans publicité ni mise en concurrence avec le lauréat désigné du concours. La procédure a fait l'objet d'un avis de concours publié sur les supports suivants:- B.O.A.M.P. no18-87398 en date du 12 juillet 2018 - J.O.U.E. no2018/S 133-303731 en date du 13 juillet 2018- Sud-Ouest du 13 juillet 2018- Site internet de la Ville de Biarritz le 13 juillet 2018Un avis de résultat de concours a été publié sur les supports suivants: - B.O.A.M.P. no19-160229 en date du 15 novembre 2019- J.O.U.E. no2019/S 221-542887 en date du 15 novembre 2019
19-177606,False,False,False,True,False,False,False,,False,False,,,,False,Le marché notifié dans le cadre d'une concession de service public passée avec un opérateur économique.Seule la société retenue peut répondre au besoin.
19-178365,False,False,False,False,False,False,False,,False,False,,,,True,Le présent accord-cadre relève de l'Avis relatif aux contrats de la Commande Publique ayant pour objet des services sociaux et autres services spécifiques.
19-179033,False,False,False,True,False,False,False,,False,False,,,,False,Raisons techniques liées à l'activité sportive de la SASP Oyonnax Rugby
19-179146,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives européennes 2004/17/ce et 2004/18/ce, le présent marché de travaux est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de marché au JOUE"
19-179204,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu des directives 2014/24/UE du Parlement européen et du Conseil du 26 février 2014, le montant du présent marché est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE."
19-179824,True,False,False,False,False,False,False,,False,False,,,,False,Le marché a été déclaré infructueux lors de la consultation initiale. Aucune offre n'est parvenue dans les délais impartis
19-179852,False,False,False,False,False,False,False,,False,False,,,,True,"Le présent marché a été passé par la voie d'une procédure sans publicité ni mise en concurrence préalables, conformément aux articles L2122-1 et R2122-2 du Code de la commande publique. En effet, pour faire suite à l'absence d'offres déposées dans le cadre de la consultation relative à l'appel d'offres ouvert no 19-01-DRH, le Conseil a décidé de relancer un marché sans publicité ni mise en concurrence préalables."
19-179940,False,False,False,False,False,False,False,,False,False,,,,True,Le présent marché n'entre pas dans le champs de l'application de la directive 2014/24/UE du 26 février 2014 parce qu'il est inférieur aux seuils édictés à l'article 4 de la dite directive.
19-180076,False,False,False,False,False,False,False,,False,True,,,,False,Le marché a été attribué au lauréat du concours après négociation.
19-180080,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
19-180189,False,False,False,False,False,True,False,,False,False,,,,False,La société CITYZEN a produit une attestation selon laquelle elle possède toutes les propriétés intellectuelles pour l'ensemble des prestations de maintenance et d'évolution des applications SOLIS.
19-180197,False,False,False,False,False,False,False,,False,False,,,,True,Le présent marché n'entre pas dans le champs de l'application de la directive 2014/24/UE du 26 février 2014 parce qu'il est inférieur aux seuils édictés à l'article 4 de la dite directive.
19-180586,False,False,False,False,False,True,False,,False,False,,,,False,"Maintenance curative, adaptative et évolutive d'une application métier acquise en 2009."
19-180612,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives européennes 2004/17/ce et 2004/18/ce, le présent marché de travaux est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de marché au JOUE"
19-180653,False,False,False,False,False,False,False,,False,False,,,,True," La procédure de consultation du présent marché est conforme aux stipulations des articles R2123-1, R2123-4 et R2123-5 du décret 2018-1075 du 3 décembre 2018 relatif à la procédure adaptée. Aussi, il n'a pas été fait de publication au JOUE, ce conformément au texte précité."
19-180762,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives européennes 2004/17/ce et 2004/18/ce, le présent marché de travaux est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de marché au JOUE"
19-180834,False,False,False,False,False,False,False,,False,False,,,,True,"en vertu des directives européennes 2004/17/ce et 2004/18/ce, les présents marchés de travaux sont inférieurs au seuil d'application des directives susvisées. Ces derniers ne sont donc pas soumis à l'obligation de publication préalable d'un avis de marché au JOUE"
19-180870,False,False,False,False,False,False,False,,False,True,,,,False,"Conformément à l'article R2122-6 du décret no 2018-1075 du 3 décembre 2018 ""l'acheteur peut passer un marché de services sans publicité ni mise en concurrence préalables avec le lauréat ou l'un des lauréats d'un concours. Lorsqu'il y a plusieurs lauréats, ils sont tous invités à participer aux négociations."
