BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
18-126895,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
18-151021,,Le règlement des dépenses se fera par virement bancaire - budget départemental - mandat administratif - délai global de paiement : 30 jours. Les prix sont révisables et traités à prix unitaires. Avance non prévue.,Aucune forme de groupement n'est imposée par le pouvoir adjudicateur (voir article 3.5 du Règlement de la Consultation),False,False,,False,True,True,CF_NIV_SUIV,,
19-102145,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-103462,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-106983,,,,False,False,,False,True,True,CF_NIV_SUIV,,
19-112029,Aucune clause de garantie financière ne sera appliquée.,Financement sur fonds propres.Paiements selon règlementation en vigueur.,"En cas de groupement, aucune forme de groupement n'est imposée par le pouvoir adjudicateur. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-115945,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
19-117979,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-123882,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-125141,,* Origine du financement :Budget Général de la Direction Générale de l'aviation Civile* Une avance sera accordée au titulaire selon les conditions fixées dans le cahier des charges ;* Les prix seront fermes;* Les comptes seront réglés sous la forme de décomptes ;* Le délai global de paiement du règlement des comptes sera fixé à 30 jours.,,False,False,,False,True,False,CF_NIV_SUIV,,
19-130145,"il n'est pas prévu de retenue de garantie, ni de caution",Origine du financement : Contrat de Plan État Région 2015-2020.Avance possible de 5% portée à 25% lorsque le titulaire ou son sous traitant en paiement direct est une petite ou moyenne entreprise au sens de l'article 7 du décret du 24 décembre 2018.Les prix seront révisables.Les comptes seront réglés mensuellement sous la forme d'acomptes et d'un solde.Le délai global de paiement du règlement des comptes est fixé à 30 jours.,"Le marché sera conclu : - soit avec une entreprise unique ; - soit avec des entreprises groupées conjointes ou des entreprises groupées solidaires.Le mandataire du groupement conjoint sera solidaire de chacun des membres du groupement pour ses obligations contractuelles à l'égard de la personne publique, pour l'exécution du marché.Chaque candidat ne pourra remettre, pour la présente consultation, qu'une seule candidature en agissant en qualité soit de candidat individuel, soit de membre d'un groupement.",False,False,,True,True,False,CF_NIV_SUIV,,
19-130344,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-133536,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
19-135235,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-139533,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-140076,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-140671,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
19-141335,,financement sur le budget propre de l'établissement. Délai global de paiement : 30 jours. Versement possible d'une avance.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
