BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
19-1899,,,,False,False,,False,True,True,CF_NIV_SUIV,,
19-1900,,,Les candidats ont la possibilité de se présenter soit en candidat unique soit en groupement d'opérateurs. La forme juridique du groupement d'opérateurs souhaitée (le cas échéant) est le groupement solidaire. Un candidat ne peut se présenter à la fois comme candidat unique et comme membre d'un groupement.,False,False,,False,False,True,CF_NIV_SUIV,,
19-1904,"Retenue de garantie de 3,00 % exercée sur les acomptes. La retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demande ou, si les deux parties en sont d'accord, par une caution personnelle et solidaire.",Fonds propres.Mode de paiement : Virement bancaire (Mandat administratif).Délai de paiement : 30 jours.,groupement solidaire. Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements. Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de membres de plusieurs groupements.,False,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-1905,,"Le paiement s'effectuera selon les règles de la comptabilité publique, par virement.Le délai global de paiement est de 30 jours après réception de la facture dès lors que celle-ci a été acceptée par le Pouvoir Adjudicateur.Le titulaire a droit à des intérêts moratoires, dans les conditions réglementaires, en cas de retard dans les paiements tel qu'il est prévu à l'alinéa précédent. Le taux des intérêts moratoires est égal au taux d'intérêt appliqué par la Banque centrale européenne à ses opérations principales de refinancement les plus récentes, en vigueur au premier jour du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points de pourcentage.Les dépenses seront financées sur fonds propres de la collectivité.","Le marché pourra être attribué à un opérateur économique seul ou à un groupement d'opérateurs économiques. Dans ce dernier cas, les candidatures et les offres sont présentées soit par l'ensemble des membres du groupement, soit par un mandataire qui justifie des habilitations nécessaires pour représenter les autres membres du groupement. Un même prestataire ne peut pas être mandataire de plus d'un groupement pour un même marché.En cas de groupement conjoint, le mandataire du groupement conjoint sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur public.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-1910,,articles 109 à 132 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-1911,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-1912,,"Fonds propres ville de La Madeleine, délai global de paiement de 30 jours.",Aucune forme de groupement n'est imposée. Le mandataire devra être solidaire.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-1920,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-1926,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-1929,aucune,Resources propres,Groupement solidaire,False,False,,False,True,True,CF_NIV_SUIV,,
19-1935,"Lot no 1 : Sauf indication contraire dans l'acte d'engagement, une avance forfaitaire de 5% appliquée sur le montant initial du marché en prix de base sera versée au titulaire dans les conditions de l'article 110 du décret no 2016-360. Lot no 2 : Pas d'avance forfaitaire.",Ressources propres.Le mode de règlement utilisé est le virement (30 jours) selon les règles de la comptabilité publique.,"Pour chaque lot, le marché sera attribué à une seule entreprise ou à un groupement d'entreprises. Aucune forme de groupement n'est imposée à l'attributaire du marché. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois :- En qualité de candidats individuels et de membres d'un ou plusieurs groupements- En qualité de membres de plusieurs groupements",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-1936,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
19-1937,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-1941,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-1942,,,"Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article 45-V du Décret no 2016-360 du 25 mars 2016.En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article 45-III du Décret no 2016-360 du 25 mars 2016",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19-1958,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
19-1964,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
19-1968,,,,False,False,,False,True,True,CF_NIV_SUIV,,
19-1969,La fourniture d'une garantie à première demande est exigée pour le versement de l'avance.,Le financement est assuré par des fonds régionaux propres.,,False,False,,False,False,False,CF_NIV_SUIV,,
19-197,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
