BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
19-137666,False,False,False,False,False,True,False,,False,False,,,,False,"Le recours au marché négocié sans publicité et sans mise en concurrence est justifié par la détention de brevets du titulaire pour la matériel acquis et par le souhait de l'unité GDEC - Plateforme GENTYANE d'acquérir un séquenceur SEQUEL II en complément du séquenceur SEQUEL I installé sur la plateforme depuis 2016. Le SEQUEL II vient en complément de ce séquenceur existant car en effet le débit du SEQUEL I est adapté pour du séquençage de long fragment d'ADN pour des génomes de petites tailles (Inf. &amp;Gb). Le SEQUEL II, avec un débit 8 fois plus important, permet le séquençage d'espèce au génome complexe et de taille importante (blé, tournesol, poissons hétérozygotes, vigne....)"
19-138588,False,False,False,False,False,False,False,,False,False,,,,True,Le marché est passé selon la procédure adaptée conformément à l'article R2123-1 (3°) du code de la commande publique. Il s'agit de services sanitaires et services connexes  relevant de la classification CPV no85110000 dont le montant ne dépasse pas le seuil de 750 000 euro HT à partir duquel le pouvoir adjudicateur aurait été obligé de publier une annonce au journal officiel de l'Union européenne. 
19-138689,False,False,False,False,False,True,False,,False,False,,,,False,"La société "" Micro-systemation AB "" détient l'intégralité et l'exclusivité des droits d'auteur. Elle n'a concédé à aucun autre opérateur économique le droit de commercialiser et de distribuer les applications ni les droits permettant d'agir sur les applications à quelque niveau que ce soit."
19-138870,False,False,False,False,False,True,False,,False,False,,,,False,"La société ""Techwan"" détient l'intégralité et l'exclusivité des droits d'auteur. Elle n'a concédé à aucun autre opérateur économique le droit de commercialiser et de distribuer les applications ni les droits permettant d'agir sur les applications à quelque niveau que ce soit."
19-138902,False,False,False,False,False,False,False,,False,False,,,,True,Montant de la consultation inférieur aux seuils européens.
19-139582,True,False,False,False,False,False,False,,False,False,,,,False,Aucune offre déposée pour les lots 02 et 04 suite à l'appel d'offres initial
19-140128,False,False,False,False,False,True,False,,False,False,,,,False,La société GE HEALTHCARE est la seule société habilitée à effectuer des opérations de maintenance et de fournitures.
19-140255,False,False,False,False,False,True,False,,False,False,,,,False,"La société CUTERA est fabricant de lasers et fournit seule à l'international ce type ce type d'équipement. CUTERA France à l'exclusivité de la promotion, la vente, la formation et assure la maintenance des lasers et accessoires associés."
19-141470,True,False,False,False,False,False,False,,False,False,,,,False,"Seules des candidatures irrecevables ayant été déposées, la procédure a été déclarée sans suite pour cause d'infructuosité. Les dispositions de l'article R2122-2 du Code de la Commande Publique ont été mises en oeuvre, à savoir passer le marché sans publicité ni mise en concurrence préalables."
19-141505,False,False,False,False,True,False,False,,False,False,,,,False,"Le titulaire dispose d'une exclusivité conférée par Jeff Koons pour la fabrication, le transport et l'installation de l'oeuvre à Paris."
19-142912,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu de la directive 2014/24/UE du parlement européen et du conseil du 26 février 2014, le présent marché, dune estimation initiale de 23 400euro HT est inférieur au seuil d'application de la directive susvisée. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de marché au JOUE."
19-143355,False,False,False,False,False,False,False,,False,False,,,,True,Le montant du marché est inférieur aux seuils européens de publication au JOUE.
19-144199,False,False,False,False,False,False,False,,False,False,,,,True,La présente procédure adaptée ouverte est soumise aux dispositions de larticle 27 du Décret nº2016-360 du 25 mars 2016.
19-144523,False,False,False,False,False,False,False,,False,True,,,,False,Il s'agit d'un marché négocié (no2019M05) sans publicité ni mise en concurrence avec un lauréat suite à l'organisation d'un concours restreint (no2019M03). Ce dernier ayant fait l'objet d'un avis de concours dans le JOUE (no 2019/S 041-093790) et le BOAMP (no19-28114) et aussi d'un avis de résultat de concours sur le JOUE (2019/S 167-409456) et le BOAMP (19-123861).
19-144820,False,False,False,False,False,True,False,,False,False,,,,False,"La société DIGITECH détient, en tant qu'éditeur, l'exclusivité des droits sur les logiciels Geslot, Digiform, Digiquery, Digiarchiv, Digiocr, Digicode, Diginum et Qualititest."
19-114263,True,False,False,False,False,False,False,,False,False,,,,False,"La consultation initiale portait sur l'achat et la livraison de carburants, de fioul, de granulés de bois (pellets), et de cartes accréditives et leurs prestations associées pour les besoins de la commune de Ris-Orangis (91130). Il s'agit dans le cadre de ce marché de la relance du lot no4 déclaré infructueux suite à absence d'offre déposée"
19-144946,False,False,False,False,False,True,False,,False,False,,,,False,La société Shimadzu est la seule société habilitée à assurer la maintenance de ses équipements. Elle a fourni une attestation d'exclusivité.
19-145153,False,False,False,False,False,False,False,,False,False,,,,True,Le délai de réception des offres n'a pas été réduit. Il a donc été décidé de ne pas recourir à la possibilité ouverte par l'article R.2131-1 du code de la commande publique
19-145328,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu des directives 2014/24/ue du parlement européen et du conseil du 26 février 2014, le montant du présent marché public est inférieur au seuil d'application des Directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE."
19-145424,False,False,False,False,False,False,False,,False,False,,,,True,"La valeur totale estimée de ce marché de travaux était inférieure au seuil fixé par la directive 2014/24/UE (5 186 000 euro HT). Cemarché ne relève, par conséquent, pas du champ d'application de cette directive, qui n'impose pas la publication d'un avis de marché au JOUE,concernant les marchés de travaux (mais que pour les marchés dont la valeur totale estimée est égale ou supérieure au seuil fixé par laDirective). Le marché a fait l'objet de la publication d'un avis de marché au niveau national, sur le support proposé par le journal Ouest France."
19-145500,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée
19-145566,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
19-145916,False,False,False,False,False,False,False,,False,False,,,,True,"Un avis de publicité a été envoyé initialement le 05/04/2019, au Boamp (19-5308) et Joue (2019-Ojs068-160029-fr)dans le cadre d'une procédure d'appel d'offres ouvert. Une seule offre a été reçue et a été jugée inacceptable. La consultation a donc été déclarée sans suite. Une lettre de consultation a été envoyée au candidat ayant soumissionné initialement, sans modifier les conditions initiales du marché, dans le cadre d'une procédure avec négociation soumise aux dispositions des articles L. 2124-3, R. 2124-3-6° et R. 2161-12 à R. 2161-20 du code de la commande publique"
19-146069,True,False,False,False,False,False,False,,False,False,,,,False,"Lors de l'appel d'offres initial, aucune offre n'a été remise dans les délais pour ces deux lots"
19-146659,True,False,False,False,False,False,False,,False,False,,,,False,"Après une première procédure d'Appel d'Offres Ouvert déclarée infructueuse, car il n'a été proposé que des offres irrégulières au sens de l'article 59 du décret no 2016-360 du 25 mars 2016 relatif aux marchés publics, l'EFS a lancé une procédure avec négociation selon les articles L.2124-3, R.2124-3 et R.2161-12 à R.2161-20 du Code de la commande publique."
19-146699,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
