BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
18-101123,False,False,True,False,False,False,
18-127213,False,False,True,False,False,False,
18-146701,False,False,True,False,False,False,
18-146739,False,False,True,False,False,False,
18-150995,False,False,False,False,False,False,Société Publique Locale
18-157805,False,False,True,False,False,False,
18-181487,False,False,False,False,True,False,
18-79855,False,False,False,False,False,False,Collectivité territoriale
18-9544,False,False,False,False,True,False,
19-100468,False,False,True,False,False,False,
19-101215,False,True,False,False,False,False,
19-101307,False,False,True,False,False,False,
19-102353,False,False,False,False,True,False,
19-102871,False,False,True,False,False,False,
19-102947,False,False,True,False,False,False,
19-103207,False,False,False,False,True,False,
19-103392,True,False,False,False,False,False,
19-103448,False,False,False,False,False,False,EPCI
19-103543,False,False,True,False,False,False,
19-103749,False,False,False,False,False,False,établissement public local d'enseignement
19-103773,False,False,True,False,False,False,
19-103843,False,False,True,False,False,False,
19-104718,False,False,True,False,False,False,
19-105219,False,False,False,False,True,False,
19-105681,True,False,False,False,False,False,
19-106038,False,False,True,False,False,False,
19-106109,False,False,True,False,False,False,
19-106183,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
19-106260,False,False,False,False,True,False,
19-106537,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
19-106964,False,False,True,False,False,False,
19-107039,False,False,True,False,False,False,
19-107123,False,False,False,False,False,False,Établissement Public de Santé
19-107438,False,False,False,False,False,False,Communauté de communes
19-107639,False,False,False,False,False,False,Établissement Public de Santé
19-107673,False,False,True,False,False,False,
19-108013,False,False,False,False,True,False,
19-108286,True,False,False,False,False,False,
19-108320,True,False,False,False,False,False,
19-108364,False,False,False,False,False,False,Établissement public de coopération intercommunale
19-108592,False,False,False,False,False,False,Etablissement public de santé
19-108600,False,False,False,False,False,False,chu
19-108602,False,False,True,False,False,False,
19-108719,False,False,False,False,True,False,
19-109086,False,False,False,False,False,False,EPS
19-109246,False,False,False,False,True,False,
19-109250,False,False,False,False,False,False,société d'économie mixte
19-109300,False,False,True,False,False,False,
19-109413,True,False,False,False,False,False,
19-109465,False,False,False,False,False,False,Société d'Economie Mixte
19-109575,False,False,True,False,False,False,
19-109629,True,False,False,False,False,False,
19-109672,False,False,True,False,False,False,
19-109733,False,False,False,False,False,False,Etablissement public de santé
19-109746,False,False,True,False,False,False,
19-109802,False,False,True,False,False,False,
19-109876,False,False,True,False,False,False,
19-109999,False,False,True,False,False,False,
19-110076,False,False,True,False,False,False,
19-110123,False,False,True,False,False,False,
19-110134,False,False,True,False,False,False,
19-110263,False,False,False,False,False,False,Communauté de Communes (EPCI)
19-110331,True,False,False,False,False,False,
19-110492,False,False,True,False,False,False,
19-110581,False,False,False,False,True,False,
19-110790,False,False,True,False,False,False,
19-110867,False,False,True,False,False,False,
19-110943,False,False,True,False,False,False,
19-110977,False,False,False,False,False,False,Collectivité territoriale à statut particulier
19-111068,False,False,False,False,False,False,Collectivité territoriale à statut particulier
19-111113,False,False,False,False,False,False,collectivité territoriale à statut particulier
19-111208,False,False,False,False,False,False,établissement public local
19-111223,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
19-111243,False,False,False,False,False,False,collectivité territoriale à statut particulier
19-111271,False,False,True,False,False,False,
19-111367,False,False,False,False,False,False,collectivité territoriale à statut particulier
19-111690,True,False,False,False,False,False,
19-111694,True,False,False,False,False,False,
19-111733,False,False,False,False,False,False,Société Publique Locale
19-111743,True,False,False,False,False,False,
19-111927,False,False,True,False,False,False,
19-112019,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
19-112021,False,False,False,False,True,False,
19-112140,False,False,True,False,False,False,
19-112158,False,False,False,False,False,False,Collectivité territoriale à statut particulier
