BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-136891,Institut de France,None,,,FR101,,None,Paris,,,,,secretariatjuridique@institut-de-france.fr,http://www.institut-de-france.fr/,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,True,False,,False,True
17-138375,ENSA de Normandie,None,,,FR,"27, rue Lucien Fromage",76160,Darnétal,,(+33) 2-32-83-42-24,,,yacine.fellahi@rouen.archi.fr,http://www.rouen.archi.fr,,,,,,False,True,,False,True
18-111350,Syndicat mixte Deve Vesubie Valdeblore,None,M. le directeur du Syndicat mixte,,,"M. le directeur du Syndicat mixte, syndicat Mixte pour le Développement de la Vallée Vésubie et du Valdeblore - 147 Bd du Mercantour, Bâtiment Mounier - B.P. 3007 - (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice cedex 3,,(+33)4-97-18-63-68,,(+33)4-89-04-29-89,,http://www.e-marches06.fr,,,,,,False,False,,False,False
18-116325,OPH Plaine Commune Habitat,None,Pôle commande publique,,,5 bis rue Danielle Casanova,93200,Saint-Denis,,01-48-13-61-10,,,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,,,,False,False,,False,False
18-125634,COMMUNE DE KOUROU,None,,Service de la Commande Publique,FRY30,,None,"97310 Kourou, Guyane française",,,,,marches@ville-kourou.fr,http://www.ville-kourou.fr/,http://kourou.synapse-entreprises.com,,,http://kourou.synapse-entreprises.com,,False,True,,False,True
18-13036,Centre national du cinéma,None,,Département achats et marchés,FR1,"12, rue de Lübeck",75784,Paris cedex 16,,(+33) 1-44-34-37-74,,,marchespublics@cnc.fr,http://www.cnc.fr,https://marchespublics-cnc.omnikles.com,,,,,False,True,,False,True
18-133959,communauté agglo albigeois,None,,,FRJ27,parc françois mitterrand,None,saint-juery,,,,,marchespublics@grand-albigeois.fr,http://www.grand-albigeois.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
18-160826,S.P.L Midi-Pyrénées Construction,None,"SPL MPC (société publique locale) à l'attention de Philippe PECH, mandataire agissant au nom et pour le compte de la Région Occitanie représentée par la Présidente de la Région Occitanie Pyrénées Méditerranée, Madame Carole DELGA,",,,"11 avenue Parmentier Central Parc 2 4e étage B.P 22414,",31086,Toulouse Cedex 2,,05-62-72-71-12,,05-61-57-23-13,philippe.pech@cogemip.fr,http://www.laregion.fr,http://splmpc.achatpublic.com,,,,,False,False,,False,False
18-167478,MINARM/TERRE/SIMMT,None,M. le sous-directeur des contrats de la SIMMT,M. Nicolas GOSSET,,etablissement ingenieur général JayatCS 30704,78013,Versailles,,(+33) 1-39-67-26-62,,(+33) 1-39-67-28-03,simmt-sdc-berc.cmf.agt.fct@intradef.gouv.fr,,http://ww.marches-publics.gouv.fr,,,,,False,False,,False,False
18-172229,HOPITAL NORD FRANCHE COMTE,None,,,FRC24,100 route de Moval,90015,Belfort,,,,,celluledesmarches@hnfc.fr,http://www.hnfc.fr,http://www.achat-hopital.com,,,,,False,True,,False,True
18-172249,HOPITAL NORD FRANCHE COMTE,None,,,FRC24,100 route de Moval,90015,Belfort,,,,,celluledesmarches@hnfc.fr,http://www.hnfc.fr,http://www.achat-hopital.com,,,,,False,True,,False,True
18-178269,Guingamp-Paimpol Agglomération,None,,,FRH01,,None,GUINGAMP,,,,,marchespublics@guingamp-paimpol.bzh,http://www.guingamp-paimpol-agglo.bzh,http://www.megalisbretagne.org,,http://www.megalisbretagne.org,http://www.megalisbretagne.org,,False,True,,False,True
18-20987,Ville du Cellier,None,services marchés publics,,,"62, rue de bel-air",44850,le cellier,,02-40-25-40-18,,02-40-25-31-35,marchespublics@lecellier.fr,,https://www.marches-securises.fr/,,,,,False,False,,False,False
18-31495,TOULOUSE LOGISTIQUE URBAINE,None,,,FRJ23,,None,Toulouse,,,,,tom.couzinet@laposte.fr,http://www.achatpublic.com/sdm/ent/gen/index.do,,,http://www.achatpublic.com/sdm/ent/gen/index.do,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_MtsM9xTxib,,False,True,,False,True
18-8079,Centre national du cinéma,None,,Département achats et marchés,FR101,12 rue de Lübeck,75016,Paris,,(+33) -01-44-34-37-74,,,marchespublics@cnc.fr,http://www.cnc.fr,https://marchespublics-cnc.omnikles.com,,,,,False,True,,False,True
18-89297,Var Aménagement Développement,32915276300028,,,FRL0,Tour L'albatros avenue d'Entrecasteaux,83056,Toulon,,(+33) 4-94-03-95-95,,,a.mascherpa@vad83.eu,http://www.var-amenagement-developpement.fr,http://www.achatpublic.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_jU-CHNmzuR,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_jU-CHNmzuR,,False,True,,False,True
19-100000,SMAG PARC NATUREL REGIONAL GATINAIS,None," BOUSSAINGAULT JEAN JACQUES, Président",,,"20, Maréchal Lyautey",91490,MILLY-LA-FORET,,01-64-98-73-93,,,accueil@parc-gatinais-francais.fr,http://www.votreetablissement.fr,https://www.klekoon.com/dematernet/formulaire_3_Detail_Consultation.asp?consultation_ID=77293,,,,,False,False,,False,False
19-100001,COMMUNE DE ROCHEFORT,None," BLANCHÉ Hervé, Maire",,,119 rue Pierre Loti BP 60030,17301,ROCHEFORT,,05-46-82-65-00,,05-46-82-65-99,marches.publics@ville-rochefort.fr,http://www.ville-rochefort.fr,https://www.ville-rochefort.fr/commande-publique,,,,,False,False,,False,False
