BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-91267,Régie Municipale des Eaux,None,RANDRIAMANANA Eve,,,HOTEL DE VILLEBP 25,06371,Mouans-sartoux,,04-92-92-47-12,,04-92-92-01-81,rme@mouans-sartoux.net,,,,,,,False,False,,False,False
17-144006,Syndicat mixte Deve Vesubie Valdeblore,None,M. le directeur du Syndicat mixte,,,147 boulevard du Mercantour - tour Jean Moulin - B.P. 3007,06201,Nice cedex 03,,334-89-04-21-51,,(+33)4-89-04-29-89,,http://www.e-marches06.fr,,,,,,False,False,,False,False
17-154392,Caisse des Ecoles Publiques,None,,,FRJ12,"Monsieur le président, mairie de Vauvert, place de la Libération et du 8 mai 1945",30600,Vauvert,,,,,scolaire@vauvert.com,http://www.vauvert.com,https://webmarche.adullact.org,,https://webmarche.adullact.org,https://webmarche.adullact.org,,False,True,,False,True
17-66774,Commune de ROCHEGUDE,None,dgs@rochegude.fr,,,28 place de la Fontaine,26790,Rochegude,,04-75-04-81-12,,,dgs@rochegude.fr,,,,,,,False,False,,False,False
18-109539,"Cté de communes Comtal, Lot et Truyère",None,Monsieur le Président,,,18 bis avenue Marcel Lautard,12500,Espalion,,05-65-48-29-02,,,secretariat@3clt.fr,http://comtal-lot-truyere.fr,http://www.e-occitanie.fr,,,,,False,False,,False,False
18-137140,"syndicat des bv saane, vienne et scie",None,Monsieur Thelu Président,,,11 route de dieppe,76730,bacqueville en caux,,02-35-04-49-92,,,accueil@sbvsvs.fr,,,,,,,False,False,,False,False
18-142564,COMMUNAUTE D AGGLOMERATION TULLE AGGLO,None,Service Commande publique,,,Rue Sylvain Combes,19000,Tulle,,,,,,http://www.tulleagglo.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
18-166520,Ville de Mandelieu La Napoule,21060079700182,,SERVICE DE LA COMMANDE PUBLIQUE,FRL03,avenue de larépublique - service de la commande publique,06210,MANDELIEU LA NAPOULE,,(+33) 4-92-97-30-00,,,marchespublics@mairie-mandelieu.fr,http://www.mandelieu.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
18-166662,Ville de Mandelieu La Napoule,210600797000182,,SERVICE DE LA COMMANDE PUBLIQUE,FRL03,Avenue de la République service de la commande publique,06210,MANDELIEU LA NAPOULE,,,,,marchespublics@mairie-mandelieu.fr,http://www.mandelieu.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
18-170923,Région Guadeloupe,None,Monsieur le président du conseil régional,,,"Avenue Paul Lacavé, Petit Paris,",97109,Basse-Terre,GP,(+33)05-90-80-40-40,,(+33)05-90-80-41-59,dcp-region@cr-guadeloupe.fr,http://www.regionguadeloupe.fr,http://www.eguadeloupe.com,,,,,False,False,,False,False
18-173396,Ville de Nevers,None,,,FRC12,Place de l'Hôtel de Ville - CS 9706,58000,Nevers,,(+33) 3-86-68-44-87,,(+33) 3-86-68-47-59,marches.publics@ville-nevers.fr,http://www.nevers.fr,http://www.e-bourgogne.fr,,http://www.e-bourgogne.fr,http://www.e-bourgogne.fr,,False,True,,False,True
18-175723,UGECAM Ile de France,None,,"Monsieur Olivier Scheirlinck, Directeur du Patrimoine",FR1,"4, Place du Général de Gaulle",93100,Montreuil,,,,,olivier.scheirlinck@ugecam.assurance-maladie.fr,http://www.ugecamidf.fr,http://www.achatpublic.com,,,,,False,True,,False,True
18-44201,Tunnel Euralpin Lyon Turin SAS,None,,fonction.contrats@telt-sas.com,FRK27,"Tunnel Euralpin Lyon Turin SAS, Savoie Technolac - Bâtiment Homère - 13 allée du Lac de Constance - CS 90281",73375,Le Bourget-du-Lac,,,,,fonction.contrats@telt-sas.com,http://www.telt-sas.com,http://marches.telt-sas.com,,,,,False,True,,False,True
18-70145,CCAS de Montpellier,None,,,FRJ13,125 Place Thermidor BP 9511,34045,Montpellier cedex 01,,,,,marches.publics@ccas.montpellier.fr,https://marches.montpellier3m.fr,,,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,False,True,,False,True
18-73167,Ville d'Aubervilliers,None,,,FR106,,93300,Aubervilliers,,(+33) 1-48-39-52-40,,(+33) 1-48-39-51-85,dacpmarches@mairie-aubervilliers.fr,http://www.aubervilliers.fr,http://www.maximilien.fr,,,http://www.maximilien.fr,,False,True,,False,True
19-100246,COMPAGNIE DES PORTS DU MORBIHAN,31782340900022,,,FR,18 rue Alain Gerbault - CS 62221,56006,Vannes,,(+33) 2-97-42-63-44,,,jf.thomas@compagniedesportsdumorbihan.fr,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com/7047868,https://demat.centraledesmarches.com/7047868,https://demat.centraledesmarches.com/7047868,,False,True,,False,True
19-100253,COMMUNE D OIGNIES,None,,,FRE12,Place de la IVème République,62590,Oignies,,(+33) 3-21-74-80-50,,(+33) 3-21-37-32-59,marches.publics@oignies.fr,http://www.marches-securises.fr,https://www.marches-securises.fr,,,https://www.marches-securises.fr,,False,True,,False,True
19-100254,CC Celavu-Prunelli,24200050300050,,JEAN-DOMINIQUE AUFFRAY,FRM,Lieu dit Fontanaccia - BP 90038,20133,Carbuccia,,(+33) 4-95-52-84-59,,(+33) 4-95-10-23-04,jd.auffray@celavu-prunelli.fr,http://cc-celavu-prunelli.e-marchespublics.com,http://cc-celavu-prunelli.e-marchespublics.com,,http://cc-celavu-prunelli.e-marchespublics.com,http://cc-celavu-prunelli.e-marchespublics.com,,False,True,,False,True
19-100258,Métropole de Lyon,None,,Direction de l'Information et de la communication externe,FRK26,"20 rue du Lac, CS33569",69505,Lyon Cedex 03,,,,,webmestre@grandlyon.com,https://marchespublics.grandlyon.com,https://marchespublics.grandlyon.com,,,,,False,True,,False,True
19-100260,CCI Réunion,None,,www.marches-publics.gouv.fr,FRY4,5 b rue de Paris,97404,St DENIS,,,,,marchespublics@reunion.cci.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
19-100261,USEDA,None,,M. le président de l 'USEDA,FRE21,Zac champ du roy rue turgot CS 90666,02007,laon,,(+33) 3-23-27-15-80,,(+33) 3-23-27-15-81,y.demoliner@useda.fr,http://www.useda.fr,http://www.achatpublic.com,,http://www.achatpublic.com,https://www.achatpublic.com,http://www.achatpublic.com,False,True,,False,True
19-100262,SIARB,None,M.le Président,,,station d'épurationrue du droit,59192,Beuvrages,,(+33)3-27-46-70-34,0327467022,,ppoivre@ville-raismes.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2019_qKs9if1vD3,,,,,False,False,,False,False
19-100263,SIDELEC Réunion,None,"M. GIRONCEL Maurice, Le Président",,,10 rue Transversal du Bel Air,97441,Sainte suzanne,,02-62-20-26-19,,,sidelec@sidelec.re,http://www.sidelec.re,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
19-100264,Centre(s) INRA d'IDF ou des HdF,None,,,FR103,Domaine de Vilvert,78352,Jouy-en-Josas,,(+33) 1-30-83-38-04,,,samihf@inra.fr,http://www.inra.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=437889&orgAcronyme=s2d,https://www.marches-publics.gouv.fr/,,False,True,,False,True
19-100266,COMSOPGN - COSIL,None,"Mme LE FOURNIS Sophie, COMSOPGN-COSIL-BMBC",,,4 avenue Busteau,94700,Maisons-alfort,,01-57-44-09-66,,01-57-44-09-85,bmbc.cosil@gendarmerie.interieur.gouv.fr,,,,,,,False,False,,False,False
19-100267,Commune du Tampon,None,,service de la commande publique,FRY,256 RUE HUBERT DELISLE,97430,TAMPON,,(+26) 2-62-57-86-78,,,smp@mairie-tampon.fr,http://www.webmarche.adullact.org,http://www.webmarche.adullact.org,,,,,False,True,,False,True
19-100268,ARM/SCA/PFAF-RBT,None,,,FR103,Plate-forme commissariat Rambouillet - 11 rue de Groussay,78513,Rambouillet cedex,,(+33) 1-34-57-48-89,,(+33) 1-34-57-61-42,pfaf-rbt.contact.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
19-100269,CTRE COM ACTION SOCIALE DE MASSY,26910073100018,,,FR104,1 avenue du Général de Gaulle,91305,Massy,,(+33) 1-60-13-30-00,,,correspondre@aws-france.com,http://www.ville-massy.fr,http://www.marches-publics.info,,http://www.marches-publics.info,http://www.marches-publics.info,,False,True,,False,True
19-100270,COMMUNE DE MEYZIEU,21690282500019,,,FRK26,"Hôtel de ville, Place de l'Europe Cs 30401",69883,Meyzieu,,(+33) 4-72-45-18-14,,,correspondre@aws-france.com,http://www.meyzieu.fr,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
19-100271,METZ METROPOLE,20003986500015,,,FRF33,"Harmony Park, 11 boulevard de la Solidarité",57071,Metz,,(+33) 3-87-20-10-00,,,marchespublics@metzmetropole.fr,http://www.metzmetropole.fr,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
19-100272,DEPARTEMENT DE LA DROME,22260001700016,,,FRK23,26 avenue du Président Herriot,26026,Valence,,,,,consultations-achats@ladrome.fr,http://www.ladrome.fr,http://www.marches-publics.info,,http://www.marches-publics.info,http://www.marches-publics.info,,False,True,,False,True
19-100273,Eaux de Vienne - Siveer,20004910400025,,M. le Président,FR,55 rue de Bonneuil-Matours,86000,Poitiers,,(+33) 5-49-61-16-90,,(+33) 5-49-44-14-23,contact@eauxdevienne.fr,http://www.eauxdevienne.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
19-100274,TOURS HABITAT,35124307600012,,,FRB04,"1, rue Maurice Bedel",37033,Tours,,(+33) 2-47-60-13-00,,(+33) 2-47-66-37-52,servicemarches@tours-habitat.fr,http://www.tours-habitat.fr,https://www.marches-publics.info/accueil.htm,,https://www.marches-publics.info/accueil.htm,https://www.marches-publics.info/accueil.htm,,True,False,,False,True
19-100275,COMMUNE DE COURCHEVEL,20006403800017,,,FRK27,228 Rue de la Mairie,73120,Courchevel,,(+33) 4-79-08-24-14,,,mairie@mairie-courchevel.com,http://www.mairie-courchevel.com,http://www.mairie-courchevel.com,,http://www.mairie-courchevel.com,http://www.mairie-courchevel.com,,False,True,,False,True
19-100276,Ville de Villeurbanne,21690266800013,,,FRK26,"Direction de la Commande Publique, Place Lazare Goujon",69601,Villeurbanne,,(+33) 4-26-10-60-07,,(+33) 4-72-65-80-51,commande.publique@mairie-villeurbanne.fr,http://www.mairie-villeurbanne.fr,http://marches-publics.villeurbanne.fr,,http://marches-publics.villeurbanne.fr,http://marches-publics.villeurbanne.fr,,False,True,,False,True
19-100277,TOULOUSE METROPOLE,24310051800170,,,FRJ23,"Direction de la commande publique, 6 rue René Leduc",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,https://www.agysoft.marches-publics.info,https://www.agysoft.marches-publics.info,,False,True,,False,True
19-100278,TOULOUSE METROPOLE,24310051800170,,,FRJ23,"Direction de la commande publique, 6 rue René Leduc",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,https://www.agysoft.marches-publics.info,https://www.agysoft.marches-publics.info,,False,True,,False,True
19-100279,G.A. des etablissements scolaires 67,None,,,FR,Lycée Louis Couffignal 11 route de la Fédération,67100,Strasbourg,,,,,group.achat67@ac-strasbourg.fr,http://www.gamares67.dwao.fr/,http://www.gamares67.dwao.fr,,http://www.gamares67.dwao.fr,http://www.gamares67.dwao.fr,,False,True,,False,True
19-100280,Conseil départemental du Cher,22180001400013,,,FRB01,"Hôtel du département , 1 Place Marcel Plaisant, Cs no30222",18023,Bourges,,(+33) 2-48-27-80-00,,,nathalie.parry@departement18.fr,http://www.cg18.fr,http://www.marchespublics.departement18.fr/,,http://www.marchespublics.departement18.fr/,http://www.marchespublics.departement18.fr/,,False,True,,False,True
19-100281,COMMUNAUTE COMMUNES COEUR COTE FLEURIE,24140041500014,,,FRD11,12 rue Robert Fossorier,14803,deauville,,(+33) 2-31-88-54-49,,,correspondre@aws-france.fr,http://www.coeurcotefleurie.org,http://agysoft.marches-publics.info/,,http://agysoft.marches-publics.info/,http://agysoft.marches-publics.info/,,False,True,,False,True
19-100282,Ville de Villeurbanne,21690266800013,,,FRK26,"Direction de la Commande Publique, Place Lazare Goujon",69601,Villeurbanne,,(+33) 4-26-10-60-07,,(+33) 4-72-65-80-51,commande.publique@mairie-villeurbanne.fr,http://www.mairie-villeurbanne.fr,http://marches-publics.villeurbanne.fr,,http://marches-publics.villeurbanne.fr,http://marches-publics.villeurbanne.fr,,False,True,,False,True
19-100283,COMMUNE DE SAINT NAZAIRE,21440184600016,,,FRG01,Place François Blancho,44600,Saint Nazaire,,,,,marchespublics@agglo-carene.fr,http://www.saintnazaire.fr/,http://www.agglo-carene.fr/demarches-et-infos-pratiques/marches-publics-414.html,,http://www.agglo-carene.fr/demarches-et-infos-pratiques/marches-publics-414.html,http://www.agglo-carene.fr/demarches-et-infos-pratiques/marches-publics-414.html,,False,True,,False,True
19-100284,DEPARTEMENT DE LA SEINE SAINT DENIS,22930008201453,,,FR106,"Hôtel du Département, 3 esplanade Jean Moulin",93000,Bobigny,,(+33) 1-43-93-93-93,,,commande-publique@seinesaintdenis.fr,https://seinesaintdenis.fr,https://marchespublics.seinesaintdenis.fr,,https://marchespublics.seinesaintdenis.fr,https://marchespublics.seinesaintdenis.fr,,False,True,,False,True
19-7170,Conseil général de la Haute-Marne,None, Nicolas LACROIX,,,1 Rue du Commandant Hugueny,52000,Chaumont,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=8035,,,,,False,False,,False,False
19-100286,COMMUNAUTE COMMUNES COEUR COTE FLEURIE,24140041500014,,,FRD11,12 rue Robert Fossorier,14803,deauville,,(+33) 2-31-88-54-49,,,correspondre@aws-france.fr,http://www.coeurcotefleurie.org,http://agysoft.marches-publics.info/,,http://agysoft.marches-publics.info/,http://agysoft.marches-publics.info/,,False,True,,False,True
19-100287,VILLE DE SETE,21340301700014,,,FRJ13,"Sète Agglopôle Méditerranée, Direction Commande Publique Mutualisée, 4, avenue d'aigues",34110,Frontignan,,,,(+33) 4-67-46-47-65,correspondre@aws-france.com,http://www.sete.fr/,http://www.agglopole.fr/,,http://www.agglopole.fr/,http://www.agglopole.fr/,,False,True,,False,True
19-100288,COMMUNE DE CANNES,21060029200010,,,FRL03,"Place Cornut Gentille, Cs 30140",06406,Cannes,,(+33) 4-97-06-45-50,,(+33) 4-97-06-45-40,correspondre@aws-france.com,http://www.cannes.com,http://agysoft.marches-publics.info/,,http://agysoft.marches-publics.info/,http://agysoft.marches-publics.info/,,True,False,,False,True
19-100289,CHANGE,None,,Corinne Périllat secteur marchés publics,FRK28,BP 90074,74374,PRINGY,,(+33) -04-50-63-61-83,,,cperillatbottone@ch-annecygenevois.fr,http://www.achat-sante.com,http://www.achat-sant.com,,http://www.achat-sante.com,http://www.achat-sante.com,,False,True,,False,True
19-100290,VILLE DE SAINTE-FOY-LES-LYON,21690202300011,,,FRK26,10 rue Deshay,69110,Sainte-Foy-Lès-Lyon,,,,,marches-publics@ville-saintefoyleslyon.fr,http://www.saintefoyleslyon.fr/,https://www.marches-publics.info/,,https://www.marches-publics.info/,https://www.marches-publics.info/,,True,False,,False,True
19-100291,SDIS 17,28170025200097,,,FRI32,"Zi des quatre Chevaliers, 2 avenue Eric Tabarly",17187,Périgny cedex,,(+33) 5-46-00-59-09,,(+33) 5-46-00-87-85,commande-publique@sdis17.fr,http://www.sdis17.fr,http://marches-publics.info,,http://marches-publics.info,http://marches-publics.info,,False,True,,False,True
